Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId,Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId,Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"12228","9050","0","na, i see stuff like that on the regular. probably a hold over from legacy system or something. i want to say your golden, they advertise ftp site https://twitter.com/NCBI/status/743782504566505472","2016-06-20 22:16:30","","90","90","8363","2013-05-08 19:31:46","albert","2017-04-23 01:58:59","http://bowdenweb.com/","Arlington, VA","<p>Fronteer, Standardista, Defender of the Open Web, admitted view source addict.</p>

<p>Openness</p>

<p>the Web IS the Platform.</p>

<p>Open Source....or Die......</p>
","66","1175","17","","","38","173164","9050","1","","","2016-06-20 20:38:42","","3","29","<p>I am trying to ftp to the NCBI to download some information. Upon connecting I recieve, I get this warning message.</p>

<blockquote>
  <p>Warning Notice!    You are accessing a U.S. Government information
  system which includes this  computer, network, and all attached
  devices. This system is for  Government-authorized use only.
  Unauthorized use of this system may result in  disciplinary action and
  civil and criminal penalties. System users have no  expectation of
  privacy regarding any communications or data processed by this 
  system. At any time, the government may monitor, record, or seize any 
  communication or data transiting or stored on this information system.</p>
</blockquote>

<p>What constitutes unauthorized access? Is it illegal for a US citizen to download information from the NCBI? What does this mean?</p>

<p>EDIT:</p>

<p>Below is the command I entered</p>

<pre><code>ftp ftp.ncbi.nlm.nih.gov
</code></pre>
","12741","","12741","","2016-06-20 22:02:39","2016-06-20 22:02:39","FTPing the National Centers for Biotechnology Information (NCBI)","<data-request><data.gov>","0","6","1","",""
"12381","9221","1","this is a pretty broad question, but it also sounds like you want technical solutions...can you clarify exactly what you want? an open data set of glocal companies? the functionality of linkedin?","2016-07-13 10:08:33","","90","90","8363","2013-05-08 19:31:46","albert","2017-04-23 01:58:59","http://bowdenweb.com/","Arlington, VA","<p>Fronteer, Standardista, Defender of the Open Web, admitted view source addict.</p>

<p>Openness</p>

<p>the Web IS the Platform.</p>

<p>Open Source....or Die......</p>
","66","1175","17","","","38","173164","9221","1","","","2016-07-13 09:37:25","","4","186","<p>In sites like facebook, a user can add his work position by typing few words and selecting the company</p>

<p>How do they get that data and how can I get that data so our users can also add work position the same way ?</p>
","12972","","12972","","2016-07-13 09:59:23","2016-07-15 09:57:28","Where do I find data of all companies in this world?","<data-request><data.gov>","4","3","","",""
"12671","9508","0","for some reason i thought this would already be out there...figured it would be on openelections. house.gov definitely has this in pdf.","2016-08-23 13:54:48","","90","90","8363","2013-05-08 19:31:46","albert","2017-04-23 01:58:59","http://bowdenweb.com/","Arlington, VA","<p>Fronteer, Standardista, Defender of the Open Web, admitted view source addict.</p>

<p>Openness</p>

<p>the Web IS the Platform.</p>

<p>Open Source....or Die......</p>
","66","1175","17","","","38","173164","9508","1","","","2016-08-23 13:39:30","","3","50","<p>Is there an open access source for U.S. House of Representatives congressional district election results in data sets (preferably Excel) for the elections 1996-2012.   I have tried Dave Leip's site uselectionsatlas.org but the cost of getting the data sets needed will cost thousands of dollars.</p>
","13418","","6083","","2016-08-24 23:56:46","2016-08-24 23:56:46","House of representatives elections data from 1996-2012","<data.gov>","0","2","","",""
"13124","9978","0","is waze available in India?","2016-11-01 21:39:47","","90","90","8363","2013-05-08 19:31:46","albert","2017-04-23 01:58:59","http://bowdenweb.com/","Arlington, VA","<p>Fronteer, Standardista, Defender of the Open Web, admitted view source addict.</p>

<p>Openness</p>

<p>the Web IS the Platform.</p>

<p>Open Source....or Die......</p>
","66","1175","17","","","38","173164","9978","1","","","2016-11-01 18:12:16","","3","93","<p>I need the traffic data for India location/area wise to perform some analysis.</p>
","8859","","8859","","2016-11-06 06:31:08","2016-11-06 06:31:08","How to get the road traffic data of India?","<data-request><government><traffic><india><openstreetmap>","0","6","","",""
"13179","9978","0","@AmanTandon well then there's your data...if its truly open/how to go about accessing it...is another story.","2016-11-06 21:49:08","","90","90","8363","2013-05-08 19:31:46","albert","2017-04-23 01:58:59","http://bowdenweb.com/","Arlington, VA","<p>Fronteer, Standardista, Defender of the Open Web, admitted view source addict.</p>

<p>Openness</p>

<p>the Web IS the Platform.</p>

<p>Open Source....or Die......</p>
","66","1175","17","","","38","173164","9978","1","","","2016-11-01 18:12:16","","3","93","<p>I need the traffic data for India location/area wise to perform some analysis.</p>
","8859","","8859","","2016-11-06 06:31:08","2016-11-06 06:31:08","How to get the road traffic data of India?","<data-request><government><traffic><india><openstreetmap>","0","6","","",""
"13310","10150","0","i'd be very, very surprised if this exists in one list. you're going to have to do a lot of legwork to get this for state and local. also, imho, search by zip is flawed, so don't rely just on that. good luck.","2016-11-21 15:41:53","","90","90","8363","2013-05-08 19:31:46","albert","2017-04-23 01:58:59","http://bowdenweb.com/","Arlington, VA","<p>Fronteer, Standardista, Defender of the Open Web, admitted view source addict.</p>

<p>Openness</p>

<p>the Web IS the Platform.</p>

<p>Open Source....or Die......</p>
","66","1175","17","","","38","173164","10150","1","","","2016-11-21 14:51:38","","4","55","<p>I'm looking to create an app that facilitates U.S. Americans to contact local, state, or federal representative based on home address. I can use the already public shape-files to figure out the relevant municipalities but I can't find a centralized list of contact numbers.</p>

<p>Does anyone know of a comprehensive list of contact information for multiple levels of US government representatives?</p>
","14474","","1511","","2016-11-22 07:35:06","2016-11-22 07:35:06","Dataset of US local, state, federal contact phone numbers?","<data-request><usa><data.gov><government>","1","3","","",""
"13326","10150","0","its definitely something we should have...along with addresses and emails...","2016-11-22 21:33:40","","90","90","8363","2013-05-08 19:31:46","albert","2017-04-23 01:58:59","http://bowdenweb.com/","Arlington, VA","<p>Fronteer, Standardista, Defender of the Open Web, admitted view source addict.</p>

<p>Openness</p>

<p>the Web IS the Platform.</p>

<p>Open Source....or Die......</p>
","66","1175","17","","","38","173164","10150","1","","","2016-11-21 14:51:38","","4","55","<p>I'm looking to create an app that facilitates U.S. Americans to contact local, state, or federal representative based on home address. I can use the already public shape-files to figure out the relevant municipalities but I can't find a centralized list of contact numbers.</p>

<p>Does anyone know of a comprehensive list of contact information for multiple levels of US government representatives?</p>
","14474","","1511","","2016-11-22 07:35:06","2016-11-22 07:35:06","Dataset of US local, state, federal contact phone numbers?","<data-request><usa><data.gov><government>","1","3","","",""
"559","609","0","Data.gov has some data related to [visitor stats](http://www.data.gov/metric/visitorstats/dailyvisitorstatistics) though I haven't explored the other sections extensively (e.g. [Downloads by Data Category](http://www.data.gov/metric/visitorstats/monthlyredirectbydatacategory)) some of the sources might point you in the right direction for API-related metrics.","2013-05-24 19:47:47","","102","102","471","2013-05-08 19:40:37","batpigandme","2017-03-28 12:01:17","","Massachusetts","<p>I like to turn numbers into narratives.</p>

<p>Also, I have a Batpig...</p>
","2","74","0","","","33","412231","609","1","","","2013-05-24 18:37:54","","5","138","<p>I'm unable to find very much data about the usage of APIs from United States federal agencies. Which APIs that have been released have the highest traffic number in terms of queries, and/or implementation? </p>
","26","","70","","2015-03-31 18:45:08","2015-03-31 18:45:08","US Government API Usage","<data-request><usa><government><api>","1","7","3","",""
"406","449","0","I realize that, as it is written, this is quite a specific scenario and would appreciate any help in trying to 'generalize' this question to make it of use to a broader population/audience.","2013-05-21 15:35:37","","102","102","471","2013-05-08 19:40:37","batpigandme","2017-03-28 12:01:17","","Massachusetts","<p>I like to turn numbers into narratives.</p>

<p>Also, I have a Batpig...</p>
","2","74","0","","","33","412231","449","1","451","","2013-05-21 15:34:49","","4","64","<p>For federal grant applications, specific geographical areas and populations often have to meet minimum qualifications in order to demonstrate a need that allows them to apply for a grant (e.g. median family income 120% or below the HHS poverty guideline). </p>

<p>More advanced and accessible technologies have made it such that you can see what areas meet certain standards, as well as the individual components that make up these standards. This is the case with the <a href=""http://www.ers.usda.gov/data-products/food-access-research-atlas/go-to-the-atlas.aspx"" rel=""nofollow"">USDA Food Access Research Atlas</a>.</p>

<p>However, there is one piece of the puzzle in the case of food deserts that is proprietary data (<a href=""http://www.ers.usda.gov/data-products/food-access-research-atlas/documentation.aspx#data"" rel=""nofollow"">documentation here</a>). This an example, where a list of supermarkets is made up, in part, from the Trade Dimensions TDLinx directory of stores. </p>

<p>Do the new U.S. government open data standards require that this type of data be made available (even if only in part) to users/groups trying to determine their funding eligibility?</p>

<p>Part of the reason this is of particular interest is because people ""on the ground"" are able to verify information and, on some occasions, determine whether a given area's eligibility may have changed due to store closure etc.</p>
","102","","244","","2013-05-21 18:46:29","2013-05-21 21:26:11","Open and proprietary data in determining federal funding eligibility","<usa><government><data.gov>","1","1","2","",""
"1111","1068","1","this is a great topic. You might want to create a question per reason you identified so the community can answer per reasons (and so get specific answers following SE standards)","2013-09-04 17:45:07","","117","117","1350","2013-05-08 19:55:01","magdmartin","2017-02-17 14:14:09","http://refinepro.com","Toronto, ON","<p>business / data oriented person. I'm not a dev. or a sys admin but I don't mind getting my hand dirty when needed.</p>

<p>OpenRefine fan!</p>
","20","113","3","","","","1400963","1068","1","","","2013-08-30 19:32:33","","16","295","<p>I'm part of <a href=""http://sunlightfoundation.com/policy/local/"" rel=""nofollow"">Sunlight Foundation's local team</a> working on opening up local governments and city data, specifically. We're working on a blog post rounding up the most common reasons cited by governments to not release data** and then refuting each one. </p>

<p>We've rounded up the reasons cited for not releasing data, but now we're trying to refute each one. We're hoping to round up ideas by Sept. 9. </p>

<p>So, we're curious: 
What are your best responses when people tell you they can't open data? / 
What are the best responses you've heard (or given) for releasing or sharing data?</p>

<p>*EDIT on Sept. 4: Thanks for the feedback, all! We're working toward sharing the crowdsourced list of reasons people have given us for not releasing data, and at that time we'll re-open the discussion on reasons TO release data. </p>

<p>**EDIT on Sept. 5: We've posted a blog rounding up the reasons people have cited for NOT releasing data and have re-issued the challenge to help refute each reason. Learn more here: <a href=""http://sunlightfoundation.com/blog/2013/09/05/reasons-not-to-release-data/"" rel=""nofollow"">http://sunlightfoundation.com/blog/2013/09/05/reasons-not-to-release-data/</a></p>

<p>**EDIT on Sept. 16: Thanks to everyone who has responded on the Google doc or through this platform. We're rounding up all the reasons and responses now, and we'll be sure to share it here. </p>

<p>**FInal update on Sept. 30: We are now starting to roll out the rebuttals as blog posts, and the first one went live today: <a href=""http://sunlightfoundation.com/blog/2013/09/30/reasons-to-not-release-data-part-1-apathy/"" rel=""nofollow"">http://sunlightfoundation.com/blog/2013/09/30/reasons-to-not-release-data-part-1-apathy/</a> </p>

<p>Thanks so much to all of you who contributed ideas for this project throughout its evolution! We couldn't have done it without the help of so many different perspectives, and we feel the end result is richer for it. If you'd like to share, please join the continuing conversation by using #whyopendata. </p>
","1229","","1229","","2013-09-30 20:52:28","2013-10-08 13:58:03","What are your responses when people tell you they can't open data?","<government><releasing-data><city>","2","17","5","",""
"1668","1683","1","Is this not acceptable? http://archive.opm.gov/Operating_Status_Schedules/fedhol/2014.asp","2014-03-07 23:38:36","","133","133","685","2013-05-08 20:18:54","Rebecca Ackerman","2017-04-20 19:41:51","http://github.com/rcackerman","NY, NY","<p>2013 Code for America Fellow - partnered with the city of San Francisco.</p>
","4","17","1","https://i.stack.imgur.com/0FIFS.jpg","","","360407","1683","1","","","2014-03-07 19:36:29","","1","998","<p>Looking for an open Federal / Holiday Calendar service to show business hours of banking or credit related businesses.</p>

<p>I've requested this here:</p>

<ul>
<li><a href=""https://explore.data.gov/nominate/2930"" rel=""nofollow"">https://explore.data.gov/nominate/2930</a></li>
</ul>

<p>and I've seen paid services here:</p>

<ul>
<li><a href=""http://stackoverflow.com/questions/59934/national-holiday-web-service"">http://stackoverflow.com/questions/59934/national-holiday-web-service</a></li>
</ul>

<p>but looking for an open data solution</p>
","2150","","70","","2015-03-30 14:33:27","2015-03-30 14:33:27","Federal Holiday Calendar Service","<data.gov><api-request><calendar>","1","2","","",""
"1669","1683","0","Ah, nevermind - just saw that you're looking for a service instead of just the data.","2014-03-07 23:39:12","","133","133","685","2013-05-08 20:18:54","Rebecca Ackerman","2017-04-20 19:41:51","http://github.com/rcackerman","NY, NY","<p>2013 Code for America Fellow - partnered with the city of San Francisco.</p>
","4","17","1","https://i.stack.imgur.com/0FIFS.jpg","","","360407","1683","1","","","2014-03-07 19:36:29","","1","998","<p>Looking for an open Federal / Holiday Calendar service to show business hours of banking or credit related businesses.</p>

<p>I've requested this here:</p>

<ul>
<li><a href=""https://explore.data.gov/nominate/2930"" rel=""nofollow"">https://explore.data.gov/nominate/2930</a></li>
</ul>

<p>and I've seen paid services here:</p>

<ul>
<li><a href=""http://stackoverflow.com/questions/59934/national-holiday-web-service"">http://stackoverflow.com/questions/59934/national-holiday-web-service</a></li>
</ul>

<p>but looking for an open data solution</p>
","2150","","70","","2015-03-30 14:33:27","2015-03-30 14:33:27","Federal Holiday Calendar Service","<data.gov><api-request><calendar>","1","2","","",""
"8072","5788","2","The subject of your question and the text of your question don't agree. Do you want emails *to* or just the email addresses? Please edit either the subject or the text.","2015-08-10 20:35:37","","133","133","685","2013-05-08 20:18:54","Rebecca Ackerman","2017-04-20 19:41:51","http://github.com/rcackerman","NY, NY","<p>2013 Code for America Fellow - partnered with the city of San Francisco.</p>
","4","17","1","https://i.stack.imgur.com/0FIFS.jpg","","","360407","5788","1","","","2015-08-10 17:07:11","","3","33","<p>Does anyone know if there is a public list of all the emails of student activities board (or something similar to that- student affairs, student governing boards, etc) of all universities?</p>

<p>Thanks!</p>
","8271","","","","","2015-08-10 17:07:11","List of Emails to Student Activities Board of all Universities","<data.gov>","0","2","","",""
"555","399","0","I provided a [technical answer](http://opendata.stackexchange.com/a/312/152) to a similar question.","2013-05-24 16:19:34","","152","152","978","2013-05-08 21:05:50","John","2017-04-06 20:30:35","","","","10","11","0","","","","126424","399","1","","","2013-05-16 04:51:51","","2","80","<p>Clearly, government agencies should default to observing the broader trends of API producers but are there particular best practices that a government API should follow?  </p>

<p><em>(Disclaimer - I am the Sr. API Strategist for GSA)</em></p>
","175","","46","","2013-05-16 19:58:49","2013-05-30 22:53:58","Are there best practices that government API producers should follow more so than non-government API producers?","<government><api><best-practice>","2","5","","",""
"1106","1068","2","Yeah - Stack Exchange posts work less well as discussion forums, and better at providing specific answers to a single specific question.","2013-09-01 20:52:40","","161","161","726","2013-05-08 21:39:51","Konklone","2015-09-14 06:14:46","https://konklone.com","Washington, DC","<p>Small time.</p>
","4","32","0","","","33","8833","1068","1","","","2013-08-30 19:32:33","","16","295","<p>I'm part of <a href=""http://sunlightfoundation.com/policy/local/"" rel=""nofollow"">Sunlight Foundation's local team</a> working on opening up local governments and city data, specifically. We're working on a blog post rounding up the most common reasons cited by governments to not release data** and then refuting each one. </p>

<p>We've rounded up the reasons cited for not releasing data, but now we're trying to refute each one. We're hoping to round up ideas by Sept. 9. </p>

<p>So, we're curious: 
What are your best responses when people tell you they can't open data? / 
What are the best responses you've heard (or given) for releasing or sharing data?</p>

<p>*EDIT on Sept. 4: Thanks for the feedback, all! We're working toward sharing the crowdsourced list of reasons people have given us for not releasing data, and at that time we'll re-open the discussion on reasons TO release data. </p>

<p>**EDIT on Sept. 5: We've posted a blog rounding up the reasons people have cited for NOT releasing data and have re-issued the challenge to help refute each reason. Learn more here: <a href=""http://sunlightfoundation.com/blog/2013/09/05/reasons-not-to-release-data/"" rel=""nofollow"">http://sunlightfoundation.com/blog/2013/09/05/reasons-not-to-release-data/</a></p>

<p>**EDIT on Sept. 16: Thanks to everyone who has responded on the Google doc or through this platform. We're rounding up all the reasons and responses now, and we'll be sure to share it here. </p>

<p>**FInal update on Sept. 30: We are now starting to roll out the rebuttals as blog posts, and the first one went live today: <a href=""http://sunlightfoundation.com/blog/2013/09/30/reasons-to-not-release-data-part-1-apathy/"" rel=""nofollow"">http://sunlightfoundation.com/blog/2013/09/30/reasons-to-not-release-data-part-1-apathy/</a> </p>

<p>Thanks so much to all of you who contributed ideas for this project throughout its evolution! We couldn't have done it without the help of so many different perspectives, and we feel the end result is richer for it. If you'd like to share, please join the continuing conversation by using #whyopendata. </p>
","1229","","1229","","2013-09-30 20:52:28","2013-10-08 13:58:03","What are your responses when people tell you they can't open data?","<government><releasing-data><city>","2","17","5","",""
"1497","1489","1","The replies to that tweet contain a number of solutions.","2014-02-05 01:53:51","","161","161","726","2013-05-08 21:39:51","Konklone","2015-09-14 06:14:46","https://konklone.com","Washington, DC","<p>Small time.</p>
","4","32","0","","","33","8833","1489","1","","","2014-02-04 21:23:14","","6","114","<p>Nate Silver, of 538 fame, <a href=""https://twitter.com/fivethirtyeight/status/430803692401336320"">just Tweeted</a>:</p>

<blockquote>
  <p>Anybody know where I can find a file listing which congressional districts are adjacent to one another?</p>
</blockquote>

<p>Seemed like an appropriate request to post here. Any ideas? </p>
","84","","","","","2014-03-02 17:56:30","A file listing adjacent congressional districts?","<government><district>","3","2","1","",""
"564","399","0","@Joe-Germuska, technical and usability, though I'm open to other dynamics if you think though.","2013-05-24 20:55:09","","175","175","583","2013-05-09 00:24:52","Gray B.","2015-05-18 16:00:22","","","<p>Sr. API Strategist, 
General Services Administration</p>
","3","47","0","","","","2446415","399","1","","","2013-05-16 04:51:51","","2","80","<p>Clearly, government agencies should default to observing the broader trends of API producers but are there particular best practices that a government API should follow?  </p>

<p><em>(Disclaimer - I am the Sr. API Strategist for GSA)</em></p>
","175","","46","","2013-05-16 19:58:49","2013-05-30 22:53:58","Are there best practices that government API producers should follow more so than non-government API producers?","<government><api><best-practice>","2","5","","",""
"562","402","0","Elemental, I suppose.  APIs that would serve as useful base APIs to a wide range of mashups.","2013-05-24 20:45:32","","175","175","583","2013-05-09 00:24:52","Gray B.","2015-05-18 16:00:22","","","<p>Sr. API Strategist, 
General Services Administration</p>
","3","47","0","","","","2446415","402","1","","","2013-05-16 05:14:24","","7","194","<p>There are already certain basic APIs for <a href=""http://www.broadbandmap.gov/developer"" rel=""nofollow"">census tracts</a>, <a href=""http://www.ed.gov/developers"" rel=""nofollow"">school districts</a>, <a href=""http://www.eia.gov/beta/api/qb.cfm?category=0"" rel=""nofollow"">energy costs</a>, a <a href=""http://data.usgs.gov/"" rel=""nofollow"">range of geo data</a>, <a href=""https://www.usps.com/business/web-tools-apis/list-of-apis.htm"" rel=""nofollow"">zip codes</a>, etc.  </p>

<p>What I'm wondering is what would be other fundamental web services that the government should make available?  It would be good to highlight what agencies should target.</p>

<p><em>(Disclaimer: I am the Sr. API Strategist for GSA)</em></p>
","175","","147","","2013-05-16 19:35:05","2013-05-23 03:58:16","What would be particularly useful basic APIs for the US Federal Government to offer?","<government><api><usa>","6","2","1","",""
"59","78","1","http://razor.occams.info/pubdocs/ogdmatmodel.html is an interesting attempt to develop a maturity model for open government, which, of course, depends a lot on opening up data. It may guide you in developing your own ratings model.","2013-05-09 02:58:26","","191","191","146","2013-05-09 02:51:02","Chris Gansen","2017-03-10 22:48:14","http://www.chrisgansen.com","Chicago, IL","","0","1","0","","","","1296318","78","1","","","2013-05-08 22:54:01","","18","366","<p>How can one evaluate a government entity's progress in making their data open? </p>

<p>I've read the <a href=""https://public.resource.org/8_principles.html"" rel=""noreferrer"">8 Principles of Open Government Data</a>, but I'd like to know if there are tools to specifically <strong>grade</strong> an entity's legal/practical commitment to Open Data.</p>
","46","","193","","2014-01-21 12:00:07","2017-04-06 07:37:54","Open Data Scorecards?","<government><standards>","6","4","5","",""
"1213","1068","0","See also http://opendata.stackexchange.com/questions/1082/how-should-i-respond-if-a-government-official-says-she-wont-release-data-becaus","2013-10-03 20:50:27","","215","215","440","2013-05-09 14:30:20","Dan","2017-03-22 21:32:58","http://4n68r.com/","Indiana","<p>4n68r (DFIR), coder, philosophy, LaTeX, ham radio, music, theology, beer, geek</p>
","0","48","1","https://i.stack.imgur.com/1o7ij.jpg?s=128&g=1","","93","464496","1068","1","","","2013-08-30 19:32:33","","16","295","<p>I'm part of <a href=""http://sunlightfoundation.com/policy/local/"" rel=""nofollow"">Sunlight Foundation's local team</a> working on opening up local governments and city data, specifically. We're working on a blog post rounding up the most common reasons cited by governments to not release data** and then refuting each one. </p>

<p>We've rounded up the reasons cited for not releasing data, but now we're trying to refute each one. We're hoping to round up ideas by Sept. 9. </p>

<p>So, we're curious: 
What are your best responses when people tell you they can't open data? / 
What are the best responses you've heard (or given) for releasing or sharing data?</p>

<p>*EDIT on Sept. 4: Thanks for the feedback, all! We're working toward sharing the crowdsourced list of reasons people have given us for not releasing data, and at that time we'll re-open the discussion on reasons TO release data. </p>

<p>**EDIT on Sept. 5: We've posted a blog rounding up the reasons people have cited for NOT releasing data and have re-issued the challenge to help refute each reason. Learn more here: <a href=""http://sunlightfoundation.com/blog/2013/09/05/reasons-not-to-release-data/"" rel=""nofollow"">http://sunlightfoundation.com/blog/2013/09/05/reasons-not-to-release-data/</a></p>

<p>**EDIT on Sept. 16: Thanks to everyone who has responded on the Google doc or through this platform. We're rounding up all the reasons and responses now, and we'll be sure to share it here. </p>

<p>**FInal update on Sept. 30: We are now starting to roll out the rebuttals as blog posts, and the first one went live today: <a href=""http://sunlightfoundation.com/blog/2013/09/30/reasons-to-not-release-data-part-1-apathy/"" rel=""nofollow"">http://sunlightfoundation.com/blog/2013/09/30/reasons-to-not-release-data-part-1-apathy/</a> </p>

<p>Thanks so much to all of you who contributed ideas for this project throughout its evolution! We couldn't have done it without the help of so many different perspectives, and we feel the end result is richer for it. If you'd like to share, please join the continuing conversation by using #whyopendata. </p>
","1229","","1229","","2013-09-30 20:52:28","2013-10-08 13:58:03","What are your responses when people tell you they can't open data?","<government><releasing-data><city>","2","17","5","",""
"318","311","3","The notion that there must be a ""correct"" answer is a weakness of the stack overflow format.","2013-05-15 04:54:10","","228","228","76","2013-05-09 18:20:41","jfenton","2013-07-10 19:19:22","","","","0","2","0","","","","2499630","311","1","312","","2013-05-13 02:35:18","","14","275","<p>Data.gov provides ~400,000 datasets from 180 federal agencies. However, I know you are interested in more data and more specific data than what is already included. What additional topics, formats, or types of data are you interested in having published from the government?</p>

<p>(You can always request specific datasets at <a href=""https://explore.data.gov/nominate"">https://explore.data.gov/nominate</a> ).</p>
","244","","147","","2013-05-16 19:36:33","2013-06-26 16:49:52","What new open data do you need from the U.S. government?","<government><usa>","4","8","4","",""
"5352","4132","4","These are both known, but unfortunately unresolved issues. You can track their status on github at https://github.com/GSA/data.gov/issues/294 and 
https://github.com/GSA/data.gov/issues/492. You can still filter by type using the web UI though, eg https://catalog.data.gov/dataset?organization_type=Federal+Government","2014-12-15 06:14:37","","231","231","326","2013-05-09 20:13:02","Philip Ashlock","2017-01-23 21:31:35","","","","3","0","0","","","","2747728","4132","1","","","2014-12-04 00:05:37","","6","119","<p><a href=""http://catalog.data.gov/api/3/action/organization_list"" rel=""nofollow"">This file</a> is supposed to be giving the JSON format of all the organizations present in <a href=""http://data.gov"" rel=""nofollow"">Data.gov</a> as per the CKAN API documentation. However, that file gives an HTTP 400 (Bad request) error.</p>

<p>Is there a way to search the datasets of all Federal government organization type?</p>
","4147","","244","","2014-12-21 21:13:05","2015-03-04 12:03:44","The Data.gov organization_list CKAN API is not working","<data.gov><ckan>","1","4","","",""
"9961","6672","1","I responded in the data.gov github issue, but just to copy it over here, it looks like the problem is specific to using a JSON object to construct the request. This looks like a bug that needs to be fixed, but in the meantime, the request should work fine using traditional application/x-www-form-urlencoded parameters","2015-12-21 23:05:05","","231","231","326","2013-05-09 20:13:02","Philip Ashlock","2017-01-23 21:31:35","","","","3","0","0","","","","2747728","6672","1","","","2015-12-16 14:08:54","","2","38","<p>Using the data.gov CKAN api, this search via the web GUI returns 566 results: <a href=""http://catalog.data.gov/dataset?q=children&amp;sort=score+desc%2C+name+asc"" rel=""nofollow noreferrer"">children</a></p>

<p>However, post requests via the CKAN API returns 10 results despite the row parameter being set and, incidentally, it appears that no matter the search query that the results are the same.</p>

<pre><code>import json, requests
url = 'http://catalog.data.gov/api/3/action/package_search'
headers = {'Content-type': 'application/json'}
q1 = {'q':'abcdefghijklmnopq', 'rows':600}
q2 = {'q':'children', 'rows':600}

queries = [q1, q2]
responses = []

for q in queries:
    r = requests.post(url, data=json.dumps(q), headers=headers)
    r = r.json()
    print(len(r['result']['results']))
    responses.append(r)

print(responses[0] == responses[1])
</code></pre>

<p>Given the example above code what modifications allow the CKAN api to reflect the web GUI search results.</p>

<p>note: this question has been posted as an <a href=""https://github.com/GSA/data.gov/issues/711"" rel=""nofollow noreferrer"">data.gov issue</a></p>

<p>note: the solution at <a href=""https://opendata.stackexchange.com/questions/5721/data-gov-action-api-parameters-seem-to-be-ignored"">data.gov action api parameters seem to be ignored</a> appears to no longer return just 2 results</p>
","9572","","-1","","2017-04-13 12:57:29","2015-12-16 14:08:54","data.gov CKAN API ignores row parameter, returns duplicate results for different search terms","<data.gov><api><ckan><python>","0","2","","",""
"368","402","1","What does ""basic"" mean here?","2013-05-17 15:46:32","","233","233","726","2013-05-09 22:35:43","Sophie Raseman","2014-07-24 21:24:25","http://www.consumer.data.gov","Washington, DC","<p>Director of Smart Disclosure in the U.S. Treasury Department, Office of Consumer Policy.</p>
","19","32","0","https://i.stack.imgur.com/yURBP.jpg","","","970718","402","1","","","2013-05-16 05:14:24","","7","194","<p>There are already certain basic APIs for <a href=""http://www.broadbandmap.gov/developer"" rel=""nofollow"">census tracts</a>, <a href=""http://www.ed.gov/developers"" rel=""nofollow"">school districts</a>, <a href=""http://www.eia.gov/beta/api/qb.cfm?category=0"" rel=""nofollow"">energy costs</a>, a <a href=""http://data.usgs.gov/"" rel=""nofollow"">range of geo data</a>, <a href=""https://www.usps.com/business/web-tools-apis/list-of-apis.htm"" rel=""nofollow"">zip codes</a>, etc.  </p>

<p>What I'm wondering is what would be other fundamental web services that the government should make available?  It would be good to highlight what agencies should target.</p>

<p><em>(Disclaimer: I am the Sr. API Strategist for GSA)</em></p>
","175","","147","","2013-05-16 19:35:05","2013-05-23 03:58:16","What would be particularly useful basic APIs for the US Federal Government to offer?","<government><api><usa>","6","2","1","",""
"402","443","1","Re: ""The Mosaic Effect occurs when the information in an individual dataset, in isolation, may not pose a risk of identifying an individual (or threatening some other important interest such as security), but when combined with other available information, could pose such risk. Before disclosing potential PII [Personally Identifiable Information] or other potentially sensitive information, agencies must ... determine whether some combination of existing data and the data intended to be publicly released could allow for the identification of an individual or pose another security concern.""","2013-05-21 03:10:30","","237","237","424","2013-05-10 00:51:41","Roger_S","2016-11-02 19:50:24","http://sites.google.com/site/thecalculatorproject/","Richmond, VA, United States","<p>Develop mobile apps in JavaScript, using Appcelerator Titanium and React-Native. E-book enthusiast since Rocket-e-Book in 1999.</p>
","4","41","0","","","68","127664","443","1","499","","2013-05-21 00:04:35","","5","266","<p>The <a href=""http://project-open-data.github.io/policy-memo/"" rel=""nofollow"">U.S. Government Policy on Open Data Memo</a> directs agencies to take into account the ""mosaic effect.""</p>

<p>Theoretically, it seems like the mosaic effect could justify the restriction of almost any data. If the mosaic effect is used to justify a data restriction, will there be any means of appeal?</p>
","33","","102","","2013-05-21 22:47:59","2013-05-30 04:26:54","Appealing a ""Mosaic Effect"" restriction?","<usa><government><mosaic-effect>","4","1","1","",""
