Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId
"613","1","","","2013-05-24 20:42:43","","6","366","<p>How does a consumer know they are getting good data?  Are there standard frameworks for grading the quality of an open data set?  Should there be metrics published around accuracy, completeness, timeliness or validity of the data? Should there be a minimum set of controls on the part of the publisher? </p>
","559","","","user135","2013-05-25 10:52:19","2016-01-07 11:06:22","What are the data quality measures for open data?","<releasing-data><data.gov>","4","4","5","","","559","56","2013-05-23 19:06:07","Tom Zellers","2013-06-03 13:29:33","","","","0","0","0","https://i.stack.imgur.com/v30Zs.jpg","","","2808177"
"4092","1","4096","","2014-11-26 22:43:25","","6","109","<p>I'm thinking of making a copy of all my country's open data portal datasets. I will be rate limiting my downloads. Is that okay or is it bad manners to get a full data dump? I am asking of the ethical/moral considerations. </p>
","577","","","","","2014-11-28 20:24:31","Is it okay to download all datasets from a government open data portal?","<government><best-practice>","2","3","","","","577","224","2013-05-24 07:09:36","R.K.","2017-04-22 06:18:10","http://twitter.com/rukku","Manila, Philippines","<p>FOSS enthusiast. Information junkie. Social media addict. </p>
","3","144","1","https://i.stack.imgur.com/RGurs.png","","31","180824"
"758","1","","","2013-06-11 18:03:52","","5","102","<p>Currently the Animal Care Information System Search Tool located at (<a href=""http://acissearch.aphis.usda.gov/LPASearch/faces/CustomerSearch.jspx"" rel=""nofollow"">http://acissearch.aphis.usda.gov/LPASearch/faces/CustomerSearch.jspx</a>) provides visitors with the ability to perform a number of queries against  Animal and Plant Health Inspection Reports. It is a fairly robust tool for getting info on reports that have been logged as little as 3 days ago. However it does not, to my knowledge, permit programmatic access and I have not seen where an API is available. </p>

<p>If you have any knowledge of how I might gain access to the data in these reports to create my own queries, say a REST API, or if there is a regular dump of this data made somewhere, please let me know!</p>

<p>I checked on data.gov. There was a link that pointed to a zip file of PDF files. These files, also visible when drilling into results on the Search page, are image based PDF files making them impossible to read with a screen reader even let alone a scraper. At any rate that is now a dead link. The email contact for the data bounces and the webmaster email for the APHIS site also bounces.</p>
","750","","41","","2013-06-16 11:44:55","2017-02-05 16:54:02","Availability of APHIS Data as API or bulk dump","<data-request><usa><data.gov>","3","0","1","","","750","26","2013-06-04 21:33:07","user1149168","2017-04-14 19:00:48","","","","0","0","0","","","","1172254"
"4149","1","","","2014-12-08 05:35:48","","5","1347","<p>I am an editor at <a href=""https://en.wikivoyage.org"">Wikivoyage</a> (world travel guide), and for each city we list all embassies and consulates available in that city. Our problem is that this information quickly becomes out-of-date.</p>

<p>Where to find up-to-date information about embassies and consulates of all countries, in all cities?</p>

<p>For each item, we would need (in order of importance):</p>

<ul>
<li>Country that runs the embassy/consulate</li>
<li>Address in which the embassy/consulate is (at least city/country)</li>
<li>Name (for instance <em>""Consulate General of Germany""</em> or  <em>""Taipei Economic and Cultural Office""</em>). Bonus if the name is available in various languages (local language, country's language, others)</li>
<li>Website</li>
<li>Latitude/longitude</li>
<li>Phone</li>
<li>Office hours</li>
</ul>

<p>Data must be reusable under the Creative Commons Attribution-ShareAlike License.</p>
","754","","754","","2014-12-08 09:14:48","2016-09-05 10:45:33","Coordinates of all embassies and consulates","<data-request><government><geospatial><address><wikivoyage>","4","0","2","","","754","4207","2013-06-05 01:55:09","Nicolas Raoul","2017-04-20 10:08:06","http://nrw.free.fr","","<p>I am <a href=""http://nicolas-raoul.blogspot.com"" rel=""nofollow"">Nicolas Raoul</a>, IT consultant in Tokyo.</p>

<p>Feel free to copy/paste the source code from my StackExchange answers, I release it to the public domain.</p>
","64","1236","11","","","","80211"
"787","1","836","","2013-06-17 07:48:49","","6","352","<p>I am planning a project to look at the spatial-temporal spread of income over time. Hence, I am looking for data on household or individual level income information for India, China, and East/West African nations--with spatial coordinates or GIS info. This is really a comparative study of development. So I was wondering if there are any good open sources of data on income for these nations. I am i This type of information is pretty hard to come by, so I thought that perhaps there might be some decent proxy variables for income, such as consumption information, or living standards, even child mortality. I would like to stick with the original variable of income if I could and explore alternative proxies if I have to. I can build a web scrapper if I have to and attack the problem that way, but I was not sure of was sources of information exist and what website I would scrape if I could. </p>

<p>Also note I am hoping to stay away from highly aggregated information because I am worried about losing too much information in the averaging process.</p>
","786","","70","","2013-06-23 12:53:47","2016-02-23 21:38:05","Data on income information for India, China, and West/East African nations with GIS coordinates","<data-request><government><india><geospatial><ngo>","4","8","","","","786","222","2013-06-08 21:52:18","krishnab","2017-03-17 17:03:15","","los angeles","<p>I am a grad student in Statistics at UCLA.</p>
","6","6","0","https://i.stack.imgur.com/e6gnk.jpg","","","1764146"
"5352","1","5398","","2015-05-28 14:13:43","","0","82","<p>I am looking for a dataset/list of all mayors of German municipalities. In particular I am interested in smaller municipalities (&lt;10'000 inhabitants).</p>

<p>I care most about the following data</p>

<ul>
<li>Age</li>
<li>Party affiliation</li>
<li>Time in office</li>
</ul>

<p>But data containing partial or additional info are fine too</p>

<p>PS: This is related to this question: <a href=""https://opendata.stackexchange.com/questions/5350"">German municipality-level data (Gemeinde) on demographics</a>, but since the answers would be distinct I am creating a second question.</p>
","975","","-1","","2017-04-13 12:57:29","2015-06-05 14:37:13","List of German local politicians","<government><city><germany>","1","2","","","","975","259","2013-07-18 20:47:18","sheß","2017-04-05 07:20:44","http://hesss.org","Frankfurt, Germany","<p>PhD student in economics with an interest in anything data related.</p>
","28","49","6","https://i.stack.imgur.com/Eet8s.jpg","","","3055478"
"925","1","","","2013-07-23 15:19:18","","6","87","<p>Just looking around, and noticed that the CSV dataset that should be a list of all elementary schools in the US, is actually a population breakdown of Canadian provinces. </p>

<p><a href=""http://catalog-next.data.gov/dataset/list-of-elementary-schools"">http://catalog-next.data.gov/dataset/list-of-elementary-schools</a></p>

<p>I don't see any way to flag a problem with this dataset...</p>
","1000","","70","","2013-07-23 20:42:12","2013-08-05 17:30:15","How to flag incorrect links to data on data.gov?","<usa><data.gov><education>","1","10","1","","","1000","41","2013-07-23 15:16:33","jonkeegan","2013-07-24 20:41:26","http://jonkeegan.com","Brooklyn, NY","<p>Interactive Designer at WSJ.com. I design and develop news apps.</p>
","0","0","0","https://graph.facebook.com/865735076/picture?type=large","","","239016"
"955","1","","","2013-08-02 01:58:50","","6","53","<p>I would like to know the rate of production and content of municipal and industrial solid waste, globally in units of mass per area or mass per city or region. </p>

<p>I would be particularly interested in a globally standardized data set, but a few similar data sets from a few distinct regions would also be useful.</p>

<p>The <a href=""http://www.oecd-ilibrary.org/environment/oecd-factbook-2010/municipal-waste_factbook-2010-64-en"" rel=""nofollow"">OECD Factbook</a> provides total waste by country, but I am looking for a more specific breakdown of the waste content, and a finer geographic resolution.</p>
","1049","","1049","","2013-08-12 21:49:12","2015-07-09 05:44:20","Solid Waste Production, Globally? Spatially Resolved?","<data-request><government><ngo>","2","1","1","","","1049","131","2013-08-01 03:52:02","David LeBauer","2017-03-04 08:06:01","https://sites.google.com/site/dlebauer/","Urbana, IL","<p>I am a scientist interested in optimizing agricultural systems to maximize yield while reducing inputs and enhancing ecosystem services. Many of my questions on SO and related sites are related to the development of software, databases, and statistical analyses to support scientific research aimed at predicting ecosystem response to global change and engineering new systems for sustainable food and fuel production. </p>

<p>Key projects include:</p>

<ul>
<li><em>TERRA REF</em> An open access data and computing platform to support high throughput penotyping <a href=""https://terraref.github.io/"" rel=""nofollow"">web</a> <a href=""https://github.com/terraref/"" rel=""nofollow"">github</a></li>
<li><em>PEcAn</em> (Predictive Ecosystem Analyzer), a model-data synthesis framework: <a href=""https://github.com/PecanProject/pecan"" rel=""nofollow"">code</a>; <a href=""https://pecanproject.org"" rel=""nofollow"">project website</a>; <a href=""https://pecan.ncsa.illinois.edu/pecan"" rel=""nofollow"">web interface</a></li>
<li><em>BETYdb</em>, A database of plant traits, crop yields, and computational provenance <a href=""https://github.com/PecanProject/bety"" rel=""nofollow"">code</a>; <a href=""https://betydb.org"" rel=""nofollow"">web interface</a></li>
<li><em>BioCro</em>: crop productivity and ecosystem services simulator: <a href=""https://github.com/ebimodeling/BioCro"" rel=""nofollow"">code</a></li>
<li>Ecosystem Climate Regulation Services Calculator: <a href=""https://github.com/ebimodeling/ghgvc"" rel=""nofollow"">code</a>; <a href=""http://www.ecosystemservicescalc.org"" rel=""nofollow"">demo</a></li>
</ul>
","0","9","0","","","","68240"
"7731","1","7739","","2016-05-07 19:33:17","","4","39","<p>Certain US government websites (<a href=""https://www.fpds.gov/fpdsng_cms/index.php/en/"" rel=""nofollow"">fpds.gov</a>, <a href=""https://www.sam.gov/portal/SAM/##11"" rel=""nofollow"">sam.gov</a>, among others) have a footer saying something along the lines</p>

<blockquote>
  <p>This is a U.S. General Services Administration Federal Government
  computer system that is ""FOR OFFICIAL USE ONLY."" This system is
  subject to monitoring. Individuals found performing unauthorized
  activities are subject to disciplinary action including criminal
  prosecution.</p>
</blockquote>

<p>Wikipedia <a href=""https://en.wikipedia.org/wiki/For_Official_Use_Only"" rel=""nofollow"">mentions</a> this term, but it refers to unpublished documents.</p>

<p>These websites are freely available (no IP, login restrictions) and often contain the same data as government websites without this note, like <a href=""http://www.fbo.gov/"" rel=""nofollow"">fbo.gov</a>.</p>

<p>What are the implications of this note in the context of such public websites? What license agreements apply in this case?</p>
","1052","","","","","2016-05-09 17:47:00","Implications of ""For official use only""","<usa><government><releasing-data><uses-of-open-data>","1","0","1","","","1052","1781","2013-08-01 19:10:20","Anton Tarasenko","2017-04-18 22:21:03","http://antontarasenko.com","","","34","202","0","","","","535336"
"4102","1","","","2014-11-28 09:31:33","","6","115","<p>Where can I find the data on public employees' educational attainment, such as years of schooling or fraction of employees holding particular degrees? Preferably, compared to educational attainment in the private sector.</p>

<p>The BLS breaks educational attainment by occupations, but government officials hold different occupations, so it's not helpful.</p>

<p>It may be possible to recover education by employer from population surveys, but perhaps special datasets exist? Something like an international or regional cross section would be great.</p>
","1052","","70","","2014-12-17 18:41:22","2014-12-17 18:41:22","Educational attainment in the private and public sector","<data-request><usa><government><education>","2","0","","","","1052","1781","2013-08-01 19:10:20","Anton Tarasenko","2017-04-18 22:21:03","http://antontarasenko.com","","","34","202","0","","","","535336"
"4106","1","","","2014-11-29 17:59:35","","2","159","<p>The World Bank has <a href=""http://ieg.worldbankgroup.org/ratings"" rel=""nofollow"">ratings</a> for its development projects. The dataset is comprehensive, but crucial details, like return on investment, are missing.</p>

<p>What are other sources of data on projects in international development, such as power plants, roads, investments in equipment, and so on? Maybe some governments disclose information about their projects? Or organizations besides the World Bank?</p>

<p>Return on investment, IRR, and other financial metrics would be extremely appreciated, but I would also be glad to have any related information on large development projects.</p>
","1052","","70","","2014-12-17 18:48:13","2014-12-17 18:48:13","Return on investment in international development projects","<data-request><government><finance><bank>","1","0","1","","","1052","1781","2013-08-01 19:10:20","Anton Tarasenko","2017-04-18 22:21:03","http://antontarasenko.com","","","34","202","0","","","","535336"
"1408","1","1409","","2013-12-31 16:45:37","","12","1478","<p>Is the raw data of US Census or BLS available?</p>

<p>By raw I mean the datapoints that later comprise the summary tables. For instance, the average employment by firm size. Apart from means that you can find in official publications, is it possible to get this as firms' anonymized responses?</p>

<p>That would allow additional operations with data, like finding variance and distribution of employment across firm sizes in particular industries and geographies. And in general, the raw data can say much more about subjects than the aggregated does.</p>
","1052","","18","","2015-03-13 20:30:26","2015-03-14 09:15:01","Raw data from US Census and BLS","<usa><data.gov><us-census>","6","2","4","","","1052","1781","2013-08-01 19:10:20","Anton Tarasenko","2017-04-18 22:21:03","http://antontarasenko.com","","","34","202","0","","","","535336"
"1488","1","","","2014-02-04 18:09:06","","4","106","<p>Where can I download BLS <a href=""http://www.bls.gov/ooh/"" rel=""nofollow"">Occupational Outlook Handbook</a> data?</p>

<p>You can find most information in separate tables on the BLS's website, but maybe a more comprehensive dataset is available?</p>
","1052","","1142","","2014-02-05 12:06:18","2014-06-09 21:04:13","Occupational Outlook Handbook dataset","<usa><data.gov><economics>","2","2","","","","1052","1781","2013-08-01 19:10:20","Anton Tarasenko","2017-04-18 22:21:03","http://antontarasenko.com","","","34","202","0","","","","535336"
"6764","1","","","2015-12-30 14:29:18","","5","51","<p>By standards, guidelines, and practices for collecting data I mean the rules that facilitate:</p>

<ul>
<li>Practical value: Collecting data with a specific goal in mind</li>
<li>Data integrity: Minimizing omissions and biases</li>
<li>Infrastructure: Integrating the data into decision making</li>
</ul>

<p>National census and household surveys meet these requirements, and so do other data collected by the federal government and universities.</p>

<p>Almost each agency has some guidelines for dealing with information. Examples:</p>

<ul>
<li>BEA (many references). Google ""site:bea.gov filetype:pdf data collection guidelines"". E.g.: <a href=""http://www.bea.gov/about/pdf/infoqual.pdf"" rel=""noreferrer"">Information Quality Guidelines</a> and <a href=""https://www.bea.gov/_pdf/scientific_integrity_statement_of_the_principal_statistical_agencies.pdf"" rel=""noreferrer"">Statement of Commitment to Scientific Integrity</a>.</li>
<li>Office of Management and Budget, <a href=""https://www.whitehouse.gov/sites/default/files/omb/inforeg/statpolicy/standards_stat_surveys.pdf"" rel=""noreferrer"">Standards and Guidelines for Statistical Surveys</a></li>
<li>FBI, <a href=""https://www.fbi.gov/about-us/cjis/ucr/data_quality_guidelines"" rel=""noreferrer"">Data Quality Guidelines</a></li>
<li>SEC, <a href=""http://xbrl.sec.gov/"" rel=""noreferrer"">XBRL</a></li>
</ul>

<p>My questions are:</p>

<ol>
<li>What are the standard references for these purposes?</li>
<li>Have any standards been updated to account for big data, like for recording those NYC taxi trips or 311 calls?</li>
</ol>
","1052","","","","","2015-12-30 19:34:06","Government standards, guidelines, and practices for collecting data","<government><releasing-data><data-format><standards>","1","0","1","","","1052","1781","2013-08-01 19:10:20","Anton Tarasenko","2017-04-18 22:21:03","http://antontarasenko.com","","","34","202","0","","","","535336"
"7783","1","","","2016-05-15 13:43:15","","2","27","<p>The US federal government publishes contracts on <a href=""https://www.usaspending.gov/Pages/Default.aspx"" rel=""nofollow"">USASpending.gov</a> and RFPs on <a href=""https://www.fbo.gov/?s=main&amp;mode=list&amp;tab=list"" rel=""nofollow"">FBO.gov</a>.</p>

<p>Contracts contain extensive description of the vendor. But I haven't find the similarly detailed data on RFP results. Namely, for competitive purchases (like those on FBO.gov):</p>

<ul>
<li>DUNS number of each bidder</li>
<li>Region, revenue, and number of employees of the bidder</li>
<li>Price offered by the bidder</li>
<li>Status (minority-, woman-, veteran-owned)</li>
</ul>

<p>FBO.gov requires a login to view the list of interested vendors (eg <a href=""https://www.fbo.gov/index?s=opportunity&amp;mode=form&amp;id=fa41728e491fee7030dbb7a166b46810&amp;tab=ivl&amp;tabmode=list"" rel=""nofollow"">this RFP</a>). But it does not seem machine-readable anyway.</p>

<p>I haven't found it on Data.gov either.</p>

<p>Is this information available or bidding data is closed?</p>
","1052","","","","","2016-05-15 13:43:15","Government procurement bids","<data-request><usa><government><spending><fbo.gov>","0","1","","","","1052","1781","2013-08-01 19:10:20","Anton Tarasenko","2017-04-18 22:21:03","http://antontarasenko.com","","","34","202","0","","","","535336"
"961","1","1002","","2013-08-06 03:21:49","","3","43","<p>We've developed a free mobile app (Vancouver RentalDog, currently in iTunes) that allows people to identify licensed rental buildings in Vancouver, which have outstanding bylaw infractions. Our data is pulled from <a href=""http://app.vancouver.ca/rps_net/List.aspx"" rel=""nofollow"">City of Vancouver</a> and hosted on our server for access by mobile clients. </p>

<p>Any suggestions for contacts in other cities that have similar datasets? We're more than willing to work with IT staff to put their data into Open.</p>
","1071","","70","","2015-03-27 14:13:49","2015-03-27 14:13:49","What cities provide open data on rental building bylaw infractions?","<data-request><government><city>","1","1","0","","","1071","133","2013-08-06 02:45:58","dfdumaresq","2015-08-14 20:46:13","http://daviddumaresq.com","Powell River, B.C. Canada","<p>Father, writer, software developer, Baha'i.</p>
","0","2","0","","","","61537"
"1013","1","","","2013-08-14 15:44:17","","3","129","<p>(Background - a previous answer to this question--not sure how to link it--tells us City of Chicago publishes building violations.)</p>

<p>We've developed a free mobile app (Vancouver RentalDog, currently in iTunes) that allows people to identify licensed rental buildings in Vancouver, which have outstanding bylaw infractions. Our data is pulled from City of Vancouver and hosted on our server for access by mobile clients.</p>

<p>Any suggestions for contacts in other cities that have similar datasets? We're more than willing to work with IT staff to put their data into Open.</p>
","1071","","","","","2013-12-22 23:30:13","Besides Vancouver and Chicago, what cities have open data on rental buildings bylaw infractions?","<data-request><government><city>","4","1","1","","","1071","133","2013-08-06 02:45:58","dfdumaresq","2015-08-14 20:46:13","http://daviddumaresq.com","Powell River, B.C. Canada","<p>Father, writer, software developer, Baha'i.</p>
","0","2","0","","","","61537"
"6493","1","","","2015-11-19 18:30:53","","3","43","<p>I'm trying to reproduce some text analyses of Presidential inaugural addresses, such as was done by this <a href=""http://www.nytimes.com/interactive/2009/01/17/washington/20090117_ADDRESSES.html"" rel=""nofollow"">New York Times interactive display</a>, and I'm looking for a good source for the texts.</p>

<p>I've found sites (<a href=""http://millercenter.org/president/speeches"" rel=""nofollow"">Miller Center</a>) that have texts of speeches in human-accessible formats (via browsing web pages), but I'm hoping there's some machine-friendly archive that I haven't found.</p>
","1095","","","","","2015-11-21 15:15:57","Text of US Presidents' inaugural addresses","<government><text>","1","0","","","","1095","321","2013-08-07 12:10:50","xan","2017-04-06 12:59:55","http://www.forthgo.com/blog/","North Carolina","<p>Data visualization, C++, Java, Forth, Tie-dye</p>

<p>I work for SAS Institute on <a href=""http://www.jmp.com/"" rel=""nofollow"">JMP</a> and have a <a href=""http://blogs.sas.com/content/jmp/author/xangregg/"" rel=""nofollow"">few posts on the JMP Blog</a>.
I have an irregular personal blog, <a href=""http://www.forthgo.com/blog/"" rel=""nofollow"">Forth Go</a>.</p>

<p>StackOverflow is intentionally useless for messaging, so here is an email address: xan@pobox.com.</p>

<p><a href=""http://stackexchange.com/users/37021"">
<img src=""http://stackexchange.com/users/flair/37021.png"" width=""208"" height=""58"" alt=""profile for xan on Stack Exchange, a network of free, community-driven Q&amp;A sites"" title=""profile for xan on Stack Exchange, a network of free, community-driven Q&amp;A sites"">
</a></p>
","0","51","0","","","52","37021"
"1949","1","3328","","2014-04-23 19:29:41","","5","130","<p>Does anyone know of anyone else who has compiled a machine-readable set of the IRS's SOI Tax Stats - Historical Table 2, i.e., <a href=""http://www.irs.gov/uac/SOI-Tax-Stats-Historic-Table-2"" rel=""nofollow"">these</a>? </p>

<p>The .xls files available from the IRS are crosstabbed and contain multiple subcategories. Difficult to translate to something database compliant for analysis.</p>
","1151","","70","","2015-04-09 14:37:29","2015-04-09 14:37:29","IRS Statistics of Income, machine-readable","<data-request><usa><government><economics><irs>","2","3","0","","","1151","113","2013-08-15 15:39:16","JMcClure","2016-09-13 17:31:18","","Dallas, TX","","2","0","0","","","","2222558"
"1286","1","1296","","2013-11-14 15:31:23","","9","1279","<p>I'm not sure if this is a <code>requests</code> issue, a CKAN API issue, or a catalog.data.gov issue.</p>

<p>I can do this GET query:</p>



<pre><code>import requests
import json

r = requests.get('http://catalog.data.gov/api/search/dataset?q=sea_water_temperature')
f = r.json()
print f.keys()

[u'count', u'results']

a=f['results']

# print 1st item in list
print a[0]

meteorological-and-oceanographic-data-collected-from-the-national-data-buoy-center-coastal-mari
</code></pre>

<p>but when I try do the same query using POST, I get a different result:</p>



<pre><code>d={'q':'sea_water_temperature'}
headers = {'Content-type': 'application/json', 'Accept': 'text/plain'}
r2 = requests.post('http://catalog.data.gov/api/3/action/package_search', data=json.dumps(d), headers=headers)

f2 = r2.json()
print f2.keys()

[u'help', u'success', u'result']

print f2['result'].keys()

[u'count', u'search_facets', u'facets', u'results']

a2 =f2['result']['results']
print type(a2)
print a2[0]

&lt;type 'list'&gt;
{u'license_title': None, u'maintainer': None, u'relationships_as_object': [], u'private': False, u'maintainer_email': None, u'num_tags': 0, u'id': u'69dd90ef-82d9-4ae3-84ea-f8bc49e7de1d', u'metadata_created': u'2013-09-16T16:24:10.828099', u'metadata_modified': u'2013-11-14T15:09:10.161527', u'author': None, u'author_email': None, u'state': u'active', u'version': None, u'license_id': None, u'type': u'dataset', u'resources': [{u'resource_group_id': u'19a8fa83-675f-427d-a7ab-67fff586ab2b', u'cache_last_updated': None, u'revision_timestamp': u'2013-11-14T15:09:10.161527', u'webstore_last_updated': None, u'id': u'da37f12f-5029-4326-b238-2a4a5fe76473', u'size': None, u'state': u'active',....
</code></pre>

<p>What am I doing wrong?</p>

<p><strong>Update:</strong>
In response to @amercader's suggestion below, I tried using the API 3 for both the GET and PUT, but the GET didn't change, and the PUT still is not working.   While the GET records returned seem correct, the PUT request records definitely are not datasets with ""sea_water_temperature"":</p>

<pre><code>import requests
import json

r = requests.get('http://catalog.data.gov/api/3/search/dataset?q=sea_water_temperature')
f = r.json()
f.keys()
</code></pre>

<p>[u'count', u'results']</p>

<pre><code>print f['count']
79873

f['results'][0:4]
[u'meteorological-and-oceanographic-data-collected-from-the-national-data-buoy-center-coastal-mari',
 u'meteorological-and-oceanographic-data-collected-from-the-national-data-buoy-center-coastal-mari41f45',
 u'meteorological-and-oceanographic-data-collected-from-the-national-data-buoy-center-coastal-mari46e38',
 u'meteorological-and-oceanographic-data-collected-from-the-national-data-buoy-center-coastal-mari4c218']

# now try same query with POST

d={'q':'sea_water_temperature'}
headers = {'Content-type': 'application/json'}
r2 = requests.post('http://catalog.data.gov/api/3/action/package_search', data=json.dumps(d), headers=headers)
f2 = r2.json()
print f2.keys()

[u'help', u'success', u'result']    In [11]:

print f2['result'].keys()

[u'count', u'search_facets', u'facets', u'results']

print f2['result']['count']
88049

for i in xrange(4):
    print f2['result']['results'][i]['title']

Parking lots owned and maintained by the U.S. Fish and Wildlife Service
LiDAR Derived Bare Earth Digital Elevation Model: Camas National Wildlife Refuge
LiDAR Boundary: Camas National Wildlife Refuge
USGS National Geologic Map Database Collection
</code></pre>

<p>I'm pretty sure there is something wrong with this POST call, right?</p>
","1193","","1511","","2014-03-13 20:24:49","2015-04-06 10:14:32","Catalog.data.gov using CKAN API with python requests package","<data.gov><ckan><programming>","2","0","7","","","1193","204","2013-08-23 13:59:37","Rich Signell","2016-01-12 21:06:24","https://profile.usgs.gov/rsignell","Woods Hole, MA","<p>I'm a research oceanographer at the US Geological Survey in Woods Hole. I'm interested in the capability for better data management, analysis and visualization tools to improve the efficiency and effectiveness of science. </p>
","9","2","1","","","","2280712"
"1309","1","1322","","2013-11-20 16:41:25","","7","375","<p>Thanks to <a href=""https://opendata.stackexchange.com/questions/1286/catalog-data-gov-using-ckan-api-with-python-requests-package"">this answer</a>  , I can successfully use the python <code>ckanclient</code> package to search <code>data.gov</code> for ""sea_water_temperature"":</p>

<pre><code>import ckanclient
q = 'tags:sea_water_temperature'
ckan = ckanclient.CkanClient('http://catalog.data.gov/api/3')
d = ckan.action('package_search', q=q, rows=10)
</code></pre>

<p>What I really want to do is to query for ""sea_water_temperature"" in a specific geospatial bounding box and temporal extent, and additionally find only datasets that have a specific data service endpoint. </p>

<p>Adrià Mercader provided these examples on the ckan-discuss mailing list:</p>

<pre><code># WMS + keyword
{""q"": ""salmon"",
 ""fq"": ""res_format:WMS""}

# WMS + temporal
{""q"": ""metadata_modified:[2013-06-01T00:00:00.000Z TO NOW]"",
 ""fq"": ""res_format:WMS""}

# WMS + spatial
{""extras"":{""ext_bbox"":""-121,45,-120,46""},
 ""fq"": ""res_format:WMS""}
</code></pre>

<p>How can I  convert these examples into something <code>ckanclient</code> can understand?</p>
","1193","","-1","","2017-04-13 12:57:29","2013-11-27 13:41:11","Geospatial, temporal and keyword search using CKAN API on data.gov using ckanclient","<api><data.gov><ckan>","1","2","1","","","1193","204","2013-08-23 13:59:37","Rich Signell","2016-01-12 21:06:24","https://profile.usgs.gov/rsignell","Woods Hole, MA","<p>I'm a research oceanographer at the US Geological Survey in Woods Hole. I'm interested in the capability for better data management, analysis and visualization tools to improve the efficiency and effectiveness of science. </p>
","9","2","1","","","","2280712"
"1046","1","1050","","2013-08-23 14:15:19","","12","324","<p>When I open a new project on Github, I see a selection of licenses in a drop-down list, which currently looks like this:  </p>

<pre><code>None
Apache v2 License
MIT license
Affero GPL 
Artistic License 2.0
BSD (3-clause) License
BSD 2-clause license
Eclipse Public License v1.0
GPL v3
LGPL v2.1 
LGPL v3 
Mozilla Public License Version 2.0   
Public Domain (Unlicense)
</code></pre>

<p>As a US Federal government employee, if I wrote the code, is there a license from this list that is appropriate for me to use?</p>
","1193","","","","","2013-08-29 15:11:45","GitHub license for code written by US Government Employee","<usa><government><licensing><federal><github>","2","2","4","","","1193","204","2013-08-23 13:59:37","Rich Signell","2016-01-12 21:06:24","https://profile.usgs.gov/rsignell","Woods Hole, MA","<p>I'm a research oceanographer at the US Geological Survey in Woods Hole. I'm interested in the capability for better data management, analysis and visualization tools to improve the efficiency and effectiveness of science. </p>
","9","2","1","","","","2280712"
"1058","1","","","2013-08-26 16:32:58","","6","260","<p>I'm looking to search Data.gov and using the CKAN API for this. as a start I want to do a simple text search like this one for <a href=""https://catalog.data.gov/api/3/action/package_search?q=environmental"">environmental</a> data. some questions related to this:</p>

<ol>
<li>It appears that every API response includes a JSON piece with help information. can this be excluded?</li>
<li>The response does not appear to include information on the total number of hits. how can API clients get information on this total number of hits of searches?</li>
<li>Does the CKAN API support spatial selection criteria as seems to be implemented at data.gov? it appears the catalog.data.gov UI does do some form of spatial filtering (within/overlap is unclear), but the API returns an error when <a href=""https://catalog.data.gov/api/3/action/package_search?q=environment&amp;ext_bbox=-130,30,-50,40"">using the ext_bbox parameter</a>: ""Search Query is invalid: ""Invalid search parameters: ['ext_bbox']""""</li>
</ol>
","1207","","1207","","2013-08-26 19:21:41","2013-08-27 13:34:08","CKAN API questions","<api><data.gov><ckan>","1","1","1","","","1207","31","2013-08-26 16:23:35","Marten Hogeweg","2013-09-19 00:55:16","","","","0","0","0","https://www.gravatar.com/avatar/?s=128&d=identicon&r=PG&f=1","","","3221400"
