Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId
"9428","1","9429","","2016-08-11 19:29:20","","3","95","<p>One way is in response to what I call ""demand,"" or ""traffic."" That is, people ask more questions about the weather than about education, so ""weather"" gets a higher priority in data gathering.</p>

<p>Another way is what I call ""mandate"" (by department). That is, the health department is tasked with gathering data about various diseases, the education department will have a comprehensive database about all educational institutions, and each department will gather all relevant data that falls under its mandate, etc. That is what I call a ""Dewey decimal"" approach to data gathering, where pieces of data are gathered according to ""maps,"" each piece of data is considered to have comparable importance to others, and the various departments all have similar budgets.</p>

<p>Which of these models more accurately describes the data prioritization process? Or could it be a ""blend"" of the two, or even a ""third"" process that I haven't covered.</p>
","10407","","","","","2016-08-15 21:57:08","How does the U.S. government prioritize open data gathering?","<data.gov>","2","0","1","","","10407","402","2016-02-29 23:09:16","Tom Au","2017-05-24 16:56:11","","New York, New York","<p>I play a number of board and card games with varying degrees of skill, but using ""algorithms"" to avoid the most obvious mistakes. Depending on the game, if you can beat me, you are probably not a beginner, and perhaps a pretty good player.</p>
","2","23","0","https://www.gravatar.com/avatar/f90a94af5d2c2a3b7779acda9055f2e2?s=128&d=identicon&r=PG","","60","512193"
"6333","1","","","2015-10-28 18:03:07","","6","35","<p>I am looking to access datasets surrounding Medicaid enrollment, Medicaid buy-in, Medicaid statistics, eligibility criteria, etc.  My searches yield plenty of results, but the actual <em>data</em> comes back unavailable.  How do I access the dataset?  The results are: ""No file downloads have been provided. The publisher may provide downloads in the future or they may be available from their other links.""  </p>

<p>What are my options for finding the actual data?</p>
","9078","","1511","","2015-10-29 20:48:51","2015-10-29 20:48:51","Finding data yielded in search results","<data.gov><medical>","1","1","","","","9078","31","2015-10-28 18:03:07","Melissa","2015-10-28 18:30:49","","","","0","0","0","https://i.stack.imgur.com/pvUNK.jpg","","","7203034"
"7640","1","","","2016-04-25 19:30:16","","2","56","<p>Sort of similar to the fantastic ""<a href=""http://tylervigen.com/spurious-correlations"" rel=""nofollow noreferrer"">Spurious Correlations</a>"" page, I'm looking for long lists of typical <strong>x</strong> or <strong>y</strong> axis labels from graphs (as keys, attributes or column names). For example (and see image below):</p>

<ul>
<li>Per capita cheese consumption</li>
<li>Number of people who died by becoming tangled in their bedsheets</li>
</ul>

<p>I'd prefer as many diverse themes, topics and categories as possible. Data can be collected live from an API, or from a scraped site or parsed file (any format).</p>

<hr>

<p>One way may be to use the <a href=""https://www.data.gov/developers/apis"" rel=""nofollow noreferrer"">API from data.gov</a> - does anyone know how I can get column names from files or DB exports using this or another CKAN API?</p>

<p><a href=""https://i.stack.imgur.com/ot3fG.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/ot3fG.png"" alt=""enter image description here""></a> </p>
","1511","","","","","2016-07-03 07:37:23","Long list of attributes that make typical graph labels","<data-request><data.gov><api><api-request>","0","1","1","","","1511","11852","2013-11-19 09:05:10","philshem","2017-07-21 16:01:22","http://philshem.github.io/","Zürich","<p><strong>data + science + storytelling</strong></p>

<p>In my definition of OpenData, ""open"" is an imperative verb.</p>
","439","1773","79","https://i.stack.imgur.com/dDIn1.jpg?s=128&g=1","","","1910006"
"7546","1","","","2016-04-16 16:36:21","","1","64","<p>SFMTA has historical AVL GPS data for their buses at <a href=""ftp://avl-data.sfmta.com/avl_data/avl_raw"" rel=""nofollow"">ftp://avl-data.sfmta.com/avl_data/avl_raw</a>. In each record, there is a train_assignment, which you should be able to link to the route information, however, I am unable to find a match.</p>

<p>from the readme file (<a href=""ftp://avl-data.sfmta.com/avl_data/avl_raw/read_me.txt"" rel=""nofollow"">ftp://avl-data.sfmta.com/avl_data/avl_raw/read_me.txt</a>)</p>

<blockquote>
  <p>Linking Data to the SFMTA Schedule:   To link the raw AVL data to a
  schedule you will need to use (1) the GTFS data at -->
  <a href=""http://www.sfmta.com/cms/asite/labsindx.htm"" rel=""nofollow"">http://www.sfmta.com/cms/asite/labsindx.htm</a>, (2) file
  ""lookUpSignUpPeriods.csv"" and (3) file
  ""lookUpBlockIDToBlockNumNam.csv"".     File
  ""lookUpBlockIDToBlockNumNam.csv"" will allow you to link the
  block/train numbers in field ""TRAIN_ASSIGNMENT"" to field ""block_id"" in
  file ""trips.txt"" of the GTFS dataset.     File ""lookUpSignUpPeriods.csv""
  gives the dates for which each signup ID is valid.</p>
</blockquote>

<p>The GTFS transit data is now found at <a href=""http://archives.sfmta.com/transitdata/google_transit.zip"" rel=""nofollow"">http://archives.sfmta.com/transitdata/google_transit.zip</a>.</p>
","8521","","","","","2016-04-16 16:36:21","Map SFMTA AVL GPS lat long to routes","<data.gov><transportation><city><public-transport>","0","0","","","","8521","146","2015-09-04 17:56:23","Aaron","2016-12-16 01:36:30","","","<p>Astronomy PhD student</p>
","1","4","0","https://www.gravatar.com/avatar/0bb6eeb7d3fd3b5c63b9726c7d731bcb?s=128&d=identicon&r=PG","","","3022039"
"10931","1","10945","","2017-03-30 18:13:04","","0","77","<p>We're looking to analyze data like from the last five years similar to the <a href=""https://archive.ics.uci.edu/ml/datasets/NSF+Research+Award+Abstracts+1990-2003"" rel=""nofollow noreferrer"">NSF Research Abstracts</a></p>

<p>Is there an updated dataset that covers a time after 2003? Are there other text datasets relevant to NSF grants, or research funded by the NSF?</p>

<p>data.gov has some data, but it doesn't seem like they have any text data describing proposals/grants from this period. Even a link to a website that we can scrape would be helpful.</p>
","15722","","","","","2017-04-03 07:19:54","NSF Abstracts Dataset Update","<data-request><data.gov>","1","0","","","","15722","103","2017-03-30 11:49:25","Jedi","2017-07-07 16:36:20","","Pittsburgh, PA, United States","","0","1","0","https://i.stack.imgur.com/hVuGD.jpg?s=128&g=1","","","8513632"
"7099","1","","","2016-02-15 21:32:36","","2","142","<p>I'm looking for a dataset of pharmacy Locations in Chicago area. The city of Chicago said they do not have this dataset, I'm wondering where I can find it.</p>
","10240","","","","","2016-03-01 01:37:12","Looking for dataset of pharmacy Locations in Chicago area","<data-request><geospatial><data.gov><healthcare><uses-of-open-data>","2","1","","","","10240","11","2016-02-15 21:32:36","Jin","2016-02-16 17:37:08","","","","1","0","0","","","","7847511"
"5890","1","","","2015-08-28 21:05:26","","5","66","<p>When I create a custom view, a map, chart, graph or report, and save it, the definition of that view is stored somewhere on Socrata.</p>

<p>How is the definition stored? Is it a schema?
How can I download the definition?
How can I upload a modified version of the view back to Socrata?</p>

<p>My goal is two fold:
I want to do version control of my views
Many times I want to use the same map or view with different datasets.</p>

<p>The answer ""Version control can be done with the abcd-wxyz Socrata unique identifier at the end of the URL is not very useful. I can not diff one version of the view with the next other than eye-balling it. I would like to be able to download the schema as a text file that I could then store in a git repository.</p>

<p>Once I have a local copy of the schema, I could then generate the same type of view by uploading it to a different data set. Perhaps a different dataset on the same open data portal. Perhaps the same type of dataset at a different open data portal.</p>

<p>It would also aid me when importing new datasets. If the dataset was incident or ticket type data I could then import a standard set of views. A map, bar charts of types, age or status.</p>

<p>I like the Socrata web UI. It is easy to use and fairly powerful. It would be nice to be able to also manage the view schemas the same way I manage code or in my case as a Linux systems administrator, operating system/application configurations.</p>

<p>Sorry for the long message but version control of views is an such an obvious requirement for a open data portal. I am surprised I can not find any information about it?</p>
","8448","","","","","2015-08-29 00:50:11","How do I download a Socrata graph or map definition I have created?","<data.gov><uses-of-open-data><socrata><github>","1","0","1","","","8448","26","2015-08-28 20:55:42","rlh100","2015-09-24 23:25:51","http://harker.com","94401","<p>Gray beard Linux/UNIX systems administrator with a focus on automation, networking, virtualization and currently Open Data.</p>

<p>I have been managing my own domain, harker.com, for 25 years now including, DNS, sendmail server, web server, etc.</p>
","0","0","0","https://i.stack.imgur.com/JeNj0.jpg?s=128&g=1","","59","6860364"
"5871","1","","","2015-08-25 18:35:38","","4","25","<p>I'm looking at changes in federal spending on cities since 1970, in ten year intervals. Ideally, this data would be in two parts: 1) payments to cities that they could spend as they wish and 2) total federal support for cities including grants for specific purposes. I'm looking both for total dollar amounts and as a percentage of city spending.</p>

<p>I'm also looking for comparable figures of cities by US state. </p>

<p>My belief is that federal and state support for cities has declined, but I need to demonstrate or refute that claim. Any advice for a step in the right direction is helpful, thank you!</p>
","8416","","","","","2015-08-25 18:35:38","I'm trying to find the amount of federal funding allocated to US cities since 1970. Blocks grants and earmarked funding","<data.gov>","0","1","1","","","8416","21","2015-08-25 18:35:38","Patricia","2015-09-08 21:27:29","","","","0","0","0","","","","6847275"
"4229","1","","","2014-12-24 12:40:51","","3","382","<p>Is there a place where I can find gov datasets (from data.gov, bea etc) in MySQL format? - free or paid.  I could download and parse the files of course, but wanted to check if it is already available somewhere before going down that route</p>
","3778","","70","","2015-01-14 12:31:04","2015-01-14 12:31:04","where can I find gov datasets (from data.gov, bea etc) in MySQL format?","<data-request><data.gov><sql>","1","4","","","","3778","238","2014-10-08 23:18:35","user1336","2017-06-09 18:10:33","","","","2","2","0","https://www.gravatar.com/avatar/6af72fdcab8729261fbe39bf6e51d631?s=128&d=identicon&r=PG","","","63445"
"7302","1","","","2016-03-13 02:51:45","","1","35","<p>I found <a href=""https://www.cms.gov/Research-Statistics-Data-and-Systems/Statistics-Trends-and-Reports/MedicareEnrpts/index.html?redirect=/medicareEnrpts/"" rel=""nofollow"">CMS Medicare Enrollment Reports</a> broken down by different parts, regions... I'm wondering if there are more detailed open data sources from which these reports are generated?</p>

<p>For instance, I understand that about <a href=""http://www.medpac.gov/documents/reports/chapter-2-the-next-generation-of-medicare-beneficiaries-(june-2015-report).pdf"" rel=""nofollow"">10,000 baby-boomers per day</a> are aging into Medicare. I'd like to know how many folks are first-time enrollees versus those who needed to go back and re-enroll (because of life qualifying events and such).</p>
","10060","","10060","","2016-03-13 06:27:26","2016-03-13 06:27:26","Detailed data about Medicare Enrollment?","<data.gov>","0","0","","","","10060","6","2016-02-01 01:20:29","theship","2017-04-27 23:25:40","http://juleeburdekin.com","San Francisco, CA","<p>BY DAY: Content &amp; frontend developer</p>

<p>BY NIGHT: Social Entrepreneur</p>

<p>FOR FUN: Chi-mixes</p>
","0","0","0","https://i.stack.imgur.com/mLJus.jpg?s=128&g=1","","","5305208"
"3723","1","3725","","2014-09-29 22:37:38","","1","106","<p>I have performed a query. I was planning to get the adverse report based on medicine name and age. So I did this"" <a href=""https://api.fda.gov/drug/event.json?search=patient.drug.openfda.brand_name:advil+AND+patient.patientonsetage:64&amp;limit=5"" rel=""nofollow"">https://api.fda.gov/drug/event.json?search=patient.drug.openfda.brand_name:advil+AND+patient.patientonsetage:64&amp;limit=5</a>"". I just want to know that whether I have wrote the right query or not. Please help me in this case. I have gone through the JSON data. I was convinced that the data was right. But I want to make sure from openFDA people or the others who is using openFDA API like me. Thank you in advance. </p>
","3702","","","","","2014-09-30 22:53:15","Is it the right query on what I am looking for in openFDA?","<api><data.gov><openfda><json>","1","3","1","","","3702","8","2014-09-29 22:37:38","Mike","2014-11-19 16:59:34","","","","0","0","0","","","","5104369"
"9275","1","9282","","2016-07-20 16:55:13","","3","49","<p>Is open data a government initiative or are there non-government sites such as <a href=""https://en.wikipedia.org/wiki/Project_Gutenberg"" rel=""nofollow"">Project Gutenberg</a> that are part of open data? How does a ""featured site"" work? Is it somehow linked to data.gov, or does it operate independently?</p>
","10407","","10407","","2016-07-20 17:27:47","2016-07-20 20:26:58","What is a ""featured site"" in the context of open data?","<data.gov>","1","0","","","","10407","402","2016-02-29 23:09:16","Tom Au","2017-05-24 16:56:11","","New York, New York","<p>I play a number of board and card games with varying degrees of skill, but using ""algorithms"" to avoid the most obvious mistakes. Depending on the game, if you can beat me, you are probably not a beginner, and perhaps a pretty good player.</p>
","2","23","0","https://www.gravatar.com/avatar/f90a94af5d2c2a3b7779acda9055f2e2?s=128&d=identicon&r=PG","","60","512193"
"9934","1","","","2016-10-26 15:24:23","","1","30","<p>I need data sets to apply a study based on repeated measures. I need of hints to find open data of nature that be possible to publish in scientific journals.</p>
","14130","","","","","2016-10-26 15:24:23","Dataset for reapeated measures","<data-request><data.gov>","0","1","","","","14130","6","2016-10-26 15:24:23","Wagner","2016-10-26 15:24:23","","","","0","0","0","","","","9521108"
"5969","1","","","2015-09-09 02:26:01","","4","109","<p>I am looking for some downloadable US economic <code>dataset</code>, apart from GDP data, which has data <code>state wise</code> and <code>quarterly</code>. I went through <a href=""http://www.bls.gov/data/"" rel=""nofollow"">BLS website</a> but either couldn't find any relevant data which has state wise and quarterly information or couldn't find a way to download those.</p>

<p>Is anyone aware of any such economic <code>dataset</code> that I can download?</p>
","7218","user2966197","1511","","2015-09-10 12:37:04","2016-03-18 23:40:56","Is there any state wise and quarterly downloadable US economic data apart from GDP?","<data-request><usa><data.gov><economics>","2","2","1","","","7218","176","2015-08-04 16:11:47","user2966197","2017-06-01 19:20:29","","","","4","0","0","https://www.gravatar.com/avatar/171eadb3de26f91e2db374d3620be388?s=128&d=identicon&r=PG&f=1","","","3551407"
"7759","1","","","2016-05-12 11:39:41","","1","50","<p>I am trying to find the drug registration info. Is there any FDA API available to gather drug register data set.</p>

<p>Please suggest.</p>
","11309","","","","","2016-05-12 16:02:52","Getting drug register information through API","<data.gov><openfda><api><json><xml>","1","0","1","","","11309","6","2016-05-11 10:24:47","sam","2017-04-08 02:33:20","","","","0","0","0","https://www.gravatar.com/avatar/acbe0f18360558200993675095c58f76?s=128&d=identicon&r=PG&f=1","","","5017311"
"7765","1","","","2016-05-13 06:19:28","","2","134","<p>I am currently working on a project where I am responsible for calculating the mean temperature and precipitation data across the USA.</p>

<p>My calculations are made for metro census data and county census data and it would be greate for me to add some information about population in those areas. The problem is that I can't find any data for metro areas that are older than 1970 and I need to have a data from 1950.</p>

<p>I am wondering if there is some dataset with demographic data on metro or county level that will have an information about population starting from 1950 or even older?</p>
","11336","","90","","2016-05-13 18:28:49","2016-05-15 14:35:56","USA census historical demographic data","<data.gov><us-census><census><demographics>","2","1","","","","11336","11","2016-05-13 06:19:28","Dominik","2016-05-13 06:19:28","","","","0","0","0","","","","8434314"
"7776","1","","","2016-05-13 19:06:14","","3","37","<p>I am looking for the data/statistics for the disabled veteran population in California that are currently living in adult residential care homes. </p>
","11344","","10235","","2016-05-14 12:31:47","2016-05-18 17:44:32","Statistics for Disabled Veterans in Residential Homes","<usa><data.gov><real-estate>","0","2","","","","11344","16","2016-05-13 18:37:32","Oma2knk","2016-05-13 21:05:44","","","","0","0","0","https://www.gravatar.com/avatar/50f7e9c08ac92ec6bd30616139e41d12?s=128&d=identicon&r=PG&f=1","","","8438572"
"9508","1","","","2016-08-23 13:39:30","","3","51","<p>Is there an open access source for U.S. House of Representatives congressional district election results in data sets (preferably Excel) for the elections 1996-2012.   I have tried Dave Leip's site uselectionsatlas.org but the cost of getting the data sets needed will cost thousands of dollars.</p>
","13418","","6083","","2016-08-24 23:56:46","2016-08-24 23:56:46","House of representatives elections data from 1996-2012","<data.gov>","0","2","","","","13418","16","2016-08-23 13:39:30","Eric Wedig","2016-08-23 15:30:30","","","","0","0","0","","","","9061970"
"9518","1","","","2016-08-25 10:46:26","","3","550","<p>Searching for any dataset on McDonald's Corporation; it doesn't necessarily have to be recent data. Any data on sales, employee, how they did during promotions, etc. </p>
","13451","","90","","2016-09-20 20:43:29","2016-09-20 20:43:29","Data set for Mcdonalds","<data-request><data.gov><releasing-data><uses-of-open-data>","3","0","","","","13451","16","2016-08-25 10:46:26","nikita","2016-08-25 10:46:26","","","","0","0","0","","","","9074715"
"9522","1","","","2016-08-25 17:54:45","","7","117","<p>From where I can collect the USA coastline/shoreline data classified by name. I have the shoreline data but not classified. By classified I mean name of the coastline in different region. e.g.
'Pacific', 'Gulf', 'Great Lakes' ,'Caribe' ,'Caribbean' ,'Atlántico' ,'Atlantic', 'Arctic'</p>

<p>I have collected the tiger data that have those classification but it so much generalized as seen in the below image.</p>

<p>So I need detailed coastline/shoreline (may be USGS) with classification name.</p>

<p><a href=""https://i.stack.imgur.com/Cs7V2.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Cs7V2.png"" alt=""enter image description here""></a></p>
","5549","","","","","2016-10-22 18:05:41","Where to get usa coastline/shoreline data","<data-request><usa><geospatial><data.gov><usgs>","3","0","","","","5549","203","2015-01-31 06:19:58","SIslam","2017-02-04 04:16:06","https://www.linkedin.com/pub/shariful-islam/43/406/920?trk=seokp_posts_secondary_cluster_res_author_name","Dhaka, Bangladesh","<p><strong>Humanity is always invaluable to the <em>HUMAN</em>. Humanity is always above  ALL others.   May ALL being be happy.</strong>
 <strong>#SOreadytohelp</strong></p>

<p>Favorite posts-  </p>

<ul>
<li><a href=""http://stackoverflow.com/questions/394809/does-python-have-a-ternary-conditional-operator"">http://stackoverflow.com/questions/394809/does-python-have-a-ternary-conditional-operator</a></li>
<li><a href=""http://stackoverflow.com/questions/8533318/python-multiprocessing-pool-when-to-use-apply-apply-async-or-map"">http://stackoverflow.com/questions/8533318/python-multiprocessing-pool-when-to-use-apply-apply-async-or-map</a></li>
<li><a href=""http://sebastianraschka.com/Articles/2014_multiprocessing_intro.html"" rel=""nofollow noreferrer"">http://sebastianraschka.com/Articles/2014_multiprocessing_intro.html</a></li>
<li><a href=""http://gis.stackexchange.com/questions/14797/using-arcgis-desktop-with-sql-server-spatial-as-backend"">http://gis.stackexchange.com/questions/14797/using-arcgis-desktop-with-sql-server-spatial-as-backend</a></li>
<li><a href=""http://www.unc.edu/courses/2008spring/geog/577/001/www/Song01_RSE.pdf"" rel=""nofollow noreferrer"">http://www.unc.edu/courses/2008spring/geog/577/001/www/Song01_RSE.pdf</a></li>
<li><a href=""http://stackoverflow.com/questions/9786102/how-do-i-parallelize-a-simple-python-loop"">http://stackoverflow.com/questions/9786102/how-do-i-parallelize-a-simple-python-loop</a></li>
<li><a href=""http://stackoverflow.com/questions/20548628/how-to-do-parallel-programming-in-python"">http://stackoverflow.com/questions/20548628/how-to-do-parallel-programming-in-python</a></li>
<li><a href=""http://stackoverflow.com/questions/312443/how-do-you-split-a-list-into-evenly-sized-chunks-in-python"">http://stackoverflow.com/questions/312443/how-do-you-split-a-list-into-evenly-sized-chunks-in-python</a></li>
<li><a href=""http://stackoverflow.com/questions/102535/what-can-you-use-python-generator-functions-for"">http://stackoverflow.com/questions/102535/what-can-you-use-python-generator-functions-for</a></li>
<li><a href=""http://stackoverflow.com/questions/11421659/passing-variables-creating-instances-self-the-mechanics-and-usage-of-classes"">http://stackoverflow.com/questions/11421659/passing-variables-creating-instances-self-the-mechanics-and-usage-of-classes</a></li>
</ul>

<p><strong>Concurrency</strong></p>

<ul>
<li><a href=""http://www.dabeaz.com/usenix2009/concurrent/"" rel=""nofollow noreferrer"">http://www.dabeaz.com/usenix2009/concurrent/</a></li>
<li><a href=""http://stackoverflow.com/questions/6893968/how-to-get-the-return-value-from-a-thread-in-python"">http://stackoverflow.com/questions/6893968/how-to-get-the-return-value-from-a-thread-in-python</a></li>
<li><a href=""http://stackoverflow.com/questions/2846653/how-to-use-threading-in-python"">http://stackoverflow.com/questions/2846653/how-to-use-threading-in-python</a></li>
<li><a href=""http://stackoverflow.com/questions/10797998/is-it-possible-to-multiprocess-a-function-that-returns-something-in-python"">http://stackoverflow.com/questions/10797998/is-it-possible-to-multiprocess-a-function-that-returns-something-in-python</a></li>
<li><a href=""http://programmers.stackexchange.com/questions/102552/should-i-stick-with-or-abandon-python-to-deal-with-concurrency"">http://programmers.stackexchange.com/questions/102552/should-i-stick-with-or-abandon-python-to-deal-with-concurrency</a></li>
<li><a href=""http://stackoverflow.com/questions/8489684/python-subclassing-multiprocessing-process"">http://stackoverflow.com/questions/8489684/python-subclassing-multiprocessing-process</a></li>
</ul>

<hr>

<h2>R</h2>

<ul>
<li><a href=""http://stackoverflow.com/questions/3505701/r-grouping-functions-sapply-vs-lapply-vs-apply-vs-tapply-vs-by-vs-aggrega"">http://stackoverflow.com/questions/3505701/r-grouping-functions-sapply-vs-lapply-vs-apply-vs-tapply-vs-by-vs-aggrega</a></li>
<li><a href=""http://stackoverflow.com/questions/28641395/what-is-parent-frame-of-r"">http://stackoverflow.com/questions/28641395/what-is-parent-frame-of-r</a></li>
<li><a href=""http://stackoverflow.com/questions/22394089/static-lexical-scoping-vs-dynamic-scoping-pseudocode"">http://stackoverflow.com/questions/22394089/static-lexical-scoping-vs-dynamic-scoping-pseudocode</a></li>
<li><a href=""http://stackoverflow.com/questions/7439110/what-is-the-difference-between-parent-frame-and-parent-env-in-r-how-do-they"">http://stackoverflow.com/questions/7439110/what-is-the-difference-between-parent-frame-and-parent-env-in-r-how-do-they</a></li>
<li><a href=""https://www.datacamp.com/community/tutorials/r-tutorial-apply-family#gs.kRurQfo"" rel=""nofollow noreferrer"">https://www.datacamp.com/community/tutorials/r-tutorial-apply-family#gs.kRurQfo</a></li>
<li><a href=""http://stackoverflow.com/questions/2628621/how-do-you-use-scoping-assignment-in-r"">http://stackoverflow.com/questions/2628621/how-do-you-use-scoping-assignment-in-r</a></li>
</ul>

<h2>Some others</h2>

<p><a href=""http://workshops.boundlessgeo.com/postgis-intro/index.html"" rel=""nofollow noreferrer"">http://workshops.boundlessgeo.com/postgis-intro/index.html</a></p>

<p><a href=""http://stackoverflow.com/questions/18609557/where-to-find-selenium-webdriver-release-notes"">http://stackoverflow.com/questions/18609557/where-to-find-selenium-webdriver-release-notes</a></p>

<p><a href=""https://en.wikipedia.org/wiki/Combinatorial_optimization"" rel=""nofollow noreferrer"">https://en.wikipedia.org/wiki/Combinatorial_optimization</a></p>

<p><a href=""http://www.minitab.com/en-us/Published-Articles/Doing-Monte-Carlo-Simulation-in-Minitab-Statistical-Software/"" rel=""nofollow noreferrer"">http://www.minitab.com/en-us/Published-Articles/Doing-Monte-Carlo-Simulation-in-Minitab-Statistical-Software/</a></p>

<p>Installing GDAL in Windows 8 for python 32</p>

<p><a href=""http://gis.stackexchange.com/questions/44958/gdal-importerror-in-python-on-windows"">http://gis.stackexchange.com/questions/44958/gdal-importerror-in-python-on-windows</a></p>

<p>What is semi-variogram</p>

<p><a href=""http://gisgeography.com/semi-variogram-nugget-range-sill/"" rel=""nofollow noreferrer"">http://gisgeography.com/semi-variogram-nugget-range-sill/</a></p>
","2","2","0","https://i.stack.imgur.com/bFobR.jpg?s=128&g=1","","28","1038859"
"358","1","363","","2013-05-15 11:13:38","","6","133","<p>I was browsing through the datasets on the website, and datasets like ""<a href=""https://explore.data.gov/Population/Tax-Year-2007-County-Income-Data/wvps-imhx"" rel=""nofollow"">Tax Year 2007--</a>"" caught my attention. At first I thought it might be <a href=""http://www.census.gov/#"" rel=""nofollow"">Census</a> data. However, if you look at the ""About"" tag for that dataset it says it's from the IRS. I also noticed that you can filter by agency through the menu on the left of <a href=""https://explore.data.gov/catalog/raw?limitTo=datasets&amp;utf8=%E2%9C%93"" rel=""nofollow"">this</a> page I was using to browse the datasets. It would be nice to have some sort of grid view for just the contributing agencies that provided stats about their contributions.</p>

<p><strong>Is this a comprehensive list of contributing agencies, and is there a way to view all of them at once other than the small list view?</strong></p>
","276","","70","","2013-05-15 22:38:56","2014-08-05 12:11:53","What are the sources of data on Data.gov?","<usa><data.gov>","3","0","1","","","276","1083","2013-05-12 13:21:01","CaesiumFarmer","2016-04-01 14:56:47","","","","12","19","1","https://www.gravatar.com/avatar/2bbcb0277c6e22728cd88b9817a591fe?s=128&d=identicon&r=PG&f=1","","","2677924"
"374","1","375","","2013-05-15 21:44:33","","12","1657","<p>There's <a href=""https://opendata.stackexchange.com/questions/16/is-there-a-complete-list-of-all-us-tax-exempt-nonprofits-in-machine-readable-for"">another question</a> about a list of all nonprofits, and this answer is kind of buried in the answers to that one. Also, this question came up today on the NICAR-L mailing list. It's a common question, so it seemed worth documenting here.</p>

<p>From <a href=""https://bulk.resource.org/irs.gov/eo/doc/about.html"" rel=""nofollow noreferrer"">resource.org</a>:</p>

<blockquote>
  <p>The Internal Revenue Service requires all tax-exempt organizations to
  file an annual Form 990, “Return of Organization Exempt From Income
  Tax.” The form details the revenues and expenses, assets and
  liabilities, and a wealth of information, such as the compensation of
  executives, any unrelated business income, whether the organization
  engages in lobbying activities, and the stated accomplishments of the
  organization.</p>
</blockquote>
","18","","-1","","2017-04-13 12:57:29","2015-04-14 14:13:58","Where can I get bulk access to IRS 990 filings for US non-profits","<usa><data.gov><nonprofit><irs>","3","0","3","","","18","4663","2013-05-08 19:06:34","Joe Germuska","2017-07-11 12:30:38","http://about.me/JoeGermuska","Chicago, IL","<p>Chief Nerd, <a href=""http://knightlab.northwestern.edu"" rel=""nofollow"">Northwestern University Knight Lab</a></p>

<p>Project Lead, <a href=""http://censusreporter.org"" rel=""nofollow"">Census Reporter</a></p>

<p>Interested in open source, open data, civic technology, and tools for thinking.</p>
","37","371","3","","","46","36033"
"390","1","","","2013-05-16 03:26:24","","4","142","<p>I have become very interested in <a href=""http://en.wikipedia.org/wiki/Genetic_algorithm"" rel=""nofollow"">genetic algorithms</a> or <strong>GAs</strong> (which are not necessarily related in any way to genetics or genomics; see link). This algorithmic method of searching is very well-suited to large datasets. There are Open Source projects like the <a href=""https://github.com/encog"" rel=""nofollow"">Encog Machine Learning Framework</a> that implement GAs. Wikipedia also makes claims about the wide range of fields that GAs have been applied to,</p>

<blockquote>
  <p>""Genetic algorithms find application in bioinformatics, phylogenetics,
  computational science, engineering, economics, chemistry,
  manufacturing, mathematics, physics, pharmacometrics and other fields.""</p>
</blockquote>

<p>I am wondering if there have been any studies that have applied GAs to Open Data. <a href=""https://explore.data.gov/catalog/raw?category=Manufactures&amp;utf8=%E2%9C%93"" rel=""nofollow"">Manufacturing</a> datasets are available on the <a href=""http://www.data.gov/"" rel=""nofollow"">Data.gov</a> website, and I'm sure there are datasets out there somewhere for each of those other fields. I realize that not all research publications can be accessed for free, but I'm happy with just abstractions or summaries of projects.</p>

<p><strong>Have any studies applied GAs to Open Data? If so, please provide pointers to them in your answer.</strong></p>
","276","","244","","2014-11-25 13:02:37","2014-11-25 13:02:37","Have genetic algorithms been applied to Open Data?","<data.gov><big-data>","1","2","2","","","276","1083","2013-05-12 13:21:01","CaesiumFarmer","2016-04-01 14:56:47","","","","12","19","1","https://www.gravatar.com/avatar/2bbcb0277c6e22728cd88b9817a591fe?s=128&d=identicon&r=PG&f=1","","","2677924"
