Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"29421636","1","","","2015-04-02 20:11:37","","0","1348","<p>I have MongoDB 3.0.1 installed on Windows 7 Pro 64bit. Everything that I am doing is being done on this server itself, all connections are via 127.0.0.1:27017. And yes, I have applied the MS Hotfix that was recommended to do by MongoDB. Here is my complete config file:</p>

<pre><code>systemLog:
   destination: file
   path: ""C:\\Program Files\\MongoDB\\Server\\3.0\\data\\log\\mongod.log""
   logAppend: true
storage:
   dbPath: ""C:\\Program Files\\MongoDB\\Server\\3.0\\data\\db""
security:
   authorization: enabled
</code></pre>

<p>I created a superuser like this:</p>

<pre><code>db.createUser({user:""superuser"", pwd:""temp"",
roles:[ ""userAdminAnyDatabase"", ""readWrite"" ] } )
</code></pre>

<p>I can log into mongo console like this:</p>

<pre><code>mongo.exe 127.0.0.1:27017/admin  -u superuser -p temp --authenticationDatabase admin --verbose
</code></pre>

<p>I can then do everthing from mongo console. But when I try to connect an admin UI such as Mongovue or Robomongo, I get connection refused. Mongovue spits out this stack trace:</p>

<pre><code>Connection was refused
Unable to connect to server 127.0.0.1:27017: Object reference not set to an instance of an object..
Type: MongoDB.Driver.MongoConnectionException
Stack:    at MongoDB.Driver.Internal.DirectMongoServerProxy.Connect(TimeSpan timeout, ReadPreference readPreference)
   at MongoDB.Driver.MongoServer.Connect(TimeSpan timeout)
   at MongoDB.Driver.MongoServer.Connect()
   at MangoUI.MMongo.QSDlL5xzK686iCExThO(Object )
   at MangoUI.MMongo.Open(Boolean mustWrite)
   at MangoUI.MMongo.Open()
   at MangoUI.MConnection.get_IsValid()
   at MangoUI.WinConnect.SCOjR9kYRPerNNngykW(Object )
   at MangoUI.WinConnect.btnTest_Click(Object sender, EventArgs e)


Object reference not set to an instance of an object.
Type: System.NullReferenceException
Stack:    at MongoDB.Driver.MongoServerInstance.RefreshStateAsSoonAsPossible()
   at MongoDB.Driver.Internal.MongoConnection.HandleException(Exception ex)
   at MongoDB.Driver.Internal.MongoConnection.SendMessage(BsonBuffer buffer, Int32 requestId)
   at MongoDB.Driver.Internal.MongoConnection.SendMessage(MongoRequestMessage message)
   at MongoDB.Driver.Operations.CommandOperation`1.Execute(MongoConnection connection)
   at MongoDB.Driver.MongoServerInstance.RunCommandAs[TCommandResult](MongoConnection connection, String databaseName, IMongoCommand command)
   at MongoDB.Driver.MongoServerInstance.Ping(MongoConnection connection)
   at MongoDB.Driver.MongoServerInstance.Connect()
   at MongoDB.Driver.Internal.DirectMongoServerProxy.Connect(TimeSpan timeout, ReadPreference readPreference)
</code></pre>

<p>This looks like a null pointer to me. Am I missing a config somewhere ? What do I need to do to get this to work ?</p>

<p>Thanks,</p>

<p>Warren</p>
","1273184","","","","","2015-04-02 20:47:24","Mongo 3.0.1 DB Auth/Connection problems. Mongo console Yes, everything else No","<mongodb><authentication><mongovue><robomongo>","1","2","","",""
"44738969","1","44743830","","2017-06-24 17:14:58","","0","39","<p>This blog post <a href=""https://azure.microsoft.com/blog/azure-brings-big-data-analytics-and-visualization-capabilities-to-u-s-government/"" rel=""nofollow noreferrer"">""Azure brings big data, analytics, and visualization capabilities to U.S. Government""</a> indicates that:</p>

<blockquote>
  <p>We are also announcing a preview of Cognitive Services in Azure Government. We have enabled scenarios such as audio and text translation into other languages as well as facial (gender and age) and emotion recognition with Computer Vision and Emotion.</p>
</blockquote>

<p>However, I don't see it in the UI, what am I missing? How can I use Cognitive Services in Azure Government.</p>

<p><a href=""https://i.stack.imgur.com/GmNO2.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/GmNO2.png"" alt=""enter image description here""></a></p>
","3911457","","","","","2017-06-25 06:33:11","How can I use Cognitive Services in Azure Government?","<azure><microsoft-cognitive><azure-gov>","2","0","","",""
"23434741","1","23436607","","2014-05-02 18:34:10","","0","441","<p>Trying to get a handle on Resource Governor for SQL Server 2012.</p>

<p>I have a dev box with the following instances:</p>

<p><a href=""http://hardhobbittobreak.com/wp-content/uploads/2014/05/server-instances.png"" rel=""nofollow noreferrer"">Server Instances http://hardhobbittobreak.com/wp-content/uploads/2014/05/server-instances.png</a></p>

<p>I want to set up Resource Governor so that the Tabular SSAS instance only gets 20% of the server's CPU and RAM. Is that possible? And if so, how? The information I've researched so far doesn't help me as much as I'd hoped it would. </p>

<p>Bonus prize: best answer from someone going to TechNet next week in Houston gets a beer. :p</p>
","1953304","","13302","","2014-05-02 18:45:53","2014-05-02 20:41:50","Using Resource Governor to Limit Second SQL Server Instance","<sql-server-2012><database-administration><resource-governor>","2","2","","",""
"13564631","1","16641195","","2012-11-26 12:13:26","","6","3174","<p>Is there a way to use aggregation framework in the latest version of mongoVUE?</p>

<p>The only option which looks like an aggregation framework is GROUP option but I was not able to figure out how to use it.</p>

<p>Can someone tell me, am I looking in the right direction?
And If so, how I should write a query there.</p>

<p>P.S1 - it took me quite some time to be able to write MapReduce in mongoVUE</p>

<p>P.S2 - I am aware how to use aggregation framework from the shell. </p>
","1090562","","314291","","2015-11-11 10:12:15","2015-11-11 10:12:15","How do I use the aggregation framework in MongoVUE?","<mongodb><mongovue>","2","3","2","",""
"15014012","1","","","2013-02-21 23:10:52","","0","698","<p>I am looking a way to browse my Cloud Foundry Mongodb services. Look like there are two options:</p>

<ol>
<li>Tunneling to a Cloud Foundry Service with Caldecott <a href=""http://docs.cloudfoundry.com/tools/vmc/caldecott.html"" rel=""nofollow"">http://docs.cloudfoundry.com/tools/vmc/caldecott.html</a>. I never tried this but I guess it may work. </li>
<li>My question is this: <strong>Is it possible to connect directly into Cloud Foundry from Mongodb Admin GUI such as mViewer or Mongovue</strong>? But if so, how do I know the username/password in <code>process.env.VCAP_SERVICES['mongodb-1.8'][0]['credentials']</code>?</li>
</ol>

<p><a href=""https://github.com/Imaginea/mViewer"" rel=""nofollow"">https://github.com/Imaginea/mViewer</a></p>

<p><a href=""http://www.mongovue.com/2011/08/04/mongovue-connection-to-remote-server-over-ssh/"" rel=""nofollow"">http://www.mongovue.com/2011/08/04/mongovue-connection-to-remote-server-over-ssh/</a></p>
","149367","","","","","2013-02-22 09:08:54","How to connect Mongodb Admin GUI to Cloud Foundry?","<node.js><mongodb><cloudfoundry><mongovue>","2","0","","",""
"41487598","1","41493505","","2017-01-05 14:32:39","","0","90","<p>I have a client with a Azure subscription sitting in a US GOV data center.  This subscription is under an EA (not pay-as-you-go).  </p>

<p>Attempting to use the standard billing APIs (ratecard and usage) fails with a 'Subscription not found' error.  I.e. running the following:</p>

<pre><code>https://management.azure.com/subscriptions/[subscription id here]/providers/Microsoft.Commerce/RateCard?api-version=2015-06-01-preview&amp;$filter=OfferDurableId eq 'MS-AZR-USGOV-0017P' and Currency eq 'USD' and Locale eq 'en-US' and RegionInfo eq 'US'
</code></pre>

<p>fails with:</p>

<pre><code>{
    ""error"": {
        ""code"": ""SubscriptionNotFound"",
        ""message"": ""The subscription '[subscription id here]' could not be found.""
    }
}
</code></pre>

<p>I've found very little information on the rate card and usage APIs with EA accounts and even less information on these APIs for accounts running in a US GOV Azure region.  Does anyone know if this is supposed to work?</p>
","7379668","","3911457","","2017-06-24 17:18:13","2017-06-24 17:18:13","Are the Azure usage and rate card APIs supported for US GOV EA subscriptions?","<azure><azure-billing-api><azure-gov>","1","0","","",""
"34773112","1","","","2016-01-13 17:24:16","","2","131","<p>We've setup up WSO2 Governance Registry 5.1.0 as a Windows service using JDK 1.8.0_65. The local setup was working but now we want it to connect to AD using LDAP readonly. Followed the documentation on the site and lot of blog posts and Stack Overflow issues, but none of the answers seem to be working.</p>

<pre><code>&lt;UserManager&gt;
&lt;Realm&gt;
    &lt;Configuration&gt;
            &lt;AddAdmin&gt;false&lt;/AddAdmin&gt;
            &lt;AdminRole&gt;WS02Admins&lt;/AdminRole&gt;
            &lt;AdminUser&gt;
                 &lt;UserName&gt;DOMAIN_NAME\wso2user&lt;/UserName&gt;
                 &lt;Password&gt;xxxxxxxx&lt;/Password&gt;
            &lt;/AdminUser&gt;
        &lt;EveryOneRoleName&gt;everyone&lt;/EveryOneRoleName&gt; &lt;!-- By default users in this role sees the registry root --&gt;
        &lt;Property name=""dataSource""&gt;jdbc/WSO2CarbonDB&lt;/Property&gt;
    &lt;/Configuration&gt;

    &lt;UserStoreManager class=""org.wso2.carbon.user.core.ldap.ReadOnlyLDAPUserStoreManager""&gt; 
        &lt;Property name=""TenantManager""&gt;org.wso2.carbon.user.core.tenant.CommonHybridLDAPTenantManager&lt;/Property&gt;
        &lt;!-- &lt;Property name=""ReadOnly""&gt;true&lt;/Property&gt;  --&gt;
        &lt;!-- &lt;Property name=""Disabled""&gt;false&lt;/Property&gt; --&gt;
        &lt;Property name=""MaxUserNameListLength""&gt;0&lt;/Property&gt;         
        &lt;Property name=""ConnectionURL""&gt;ldap://WSO2SERVER.business-post.com&lt;/Property&gt;
        &lt;Property name=""ConnectionName""&gt;cn=wso2user,ou=Accounts,ou=WSO2,dc=companyname,dc=com&lt;/Property&gt;
        &lt;Property name=""ConnectionPassword""&gt;test&lt;/Property&gt;
        &lt;Property name=""UserSearchBase""&gt;ou=Accounts,ou=WSO2,dc=companyname,dc=com&lt;/Property&gt;
        &lt;Property name=""UserNameListFilter""&gt;(objectClass=User)&lt;/Property&gt;
        &lt;Property name=""UserNameAttribute""&gt;cn&lt;/Property&gt;
        &lt;Property name=""ReadGroups""&gt;false&lt;/Property&gt;
        &lt;Property name=""GroupSearchBase""&gt;ou=Accounts,ou=WSO2,dc=business-post,dc=com&lt;/Property&gt;
        &lt;Property name=""GroupSearchFilter""&gt;(objectClass=Group)&lt;/Property&gt;
        &lt;Property name=""GroupNameAttribute""&gt;cn&lt;/Property&gt;
        &lt;Property name=""MembershipAttribute""&gt;member&lt;/Property&gt; 
        &lt;Property name=""ReplaceEscapeCharactersAtUserLogin""&gt;true&lt;/Property&gt;
    &lt;/UserStoreManager&gt;

    &lt;AuthorizationManager
        class=""org.wso2.carbon.user.core.authorization.JDBCAuthorizationManager""&gt;
        &lt;Property name=""AdminRoleManagementPermissions""&gt;/permission&lt;/Property&gt;
        &lt;Property name=""AuthorizationCacheEnabled""&gt;true&lt;/Property&gt;  
        &lt;Property name=""GetAllRolesOfUserEnabled""&gt;true&lt;/Property&gt;
    &lt;/AuthorizationManager&gt;
&lt;/Realm&gt;
</code></pre>

<p></p>

<p>Log file</p>

<pre><code>TID: [-1] [] [2016-01-13 16:53:01,440]  WARN {org.apache.axiom.util.stax.dialect.StAXDialectDetector} -  Unable to determine dialect of the StAX implementation at bundleresource://14.fwk982757413/ {org.apache.axiom.util.stax.dialect.StAXDialectDetector}
TID: [-1] [] [2016-01-13 16:53:01,425]  WARN {org.apache.axiom.util.stax.dialect.StAXDialectDetector} -  Unable to determine dialect of the StAX implementation at bundleresource://14.fwk982757413/ {org.apache.axiom.util.stax.dialect.StAXDialectDetector}
TID: [-1234] [] [2016-01-13 16:53:01,846]  INFO {org.wso2.carbon.core.internal.CarbonCoreActivator} -  Starting WSO2 Carbon... {org.wso2.carbon.core.internal.CarbonCoreActivator}
TID: [-1234] [] [2016-01-13 16:53:01,846]  INFO {org.wso2.carbon.core.internal.CarbonCoreActivator} -  Operating System : Windows Server 2012 R2 6.3, amd64 {org.wso2.carbon.core.internal.CarbonCoreActivator}
TID: [-1234] [] [2016-01-13 16:53:01,846]  INFO {org.wso2.carbon.core.internal.CarbonCoreActivator} -  Java Home        : C:\Program Files\Java\jdk1.8.0_65\jre {org.wso2.carbon.core.internal.CarbonCoreActivator}
TID: [-1234] [] [2016-01-13 16:53:01,846]  INFO {org.wso2.carbon.core.internal.CarbonCoreActivator} -  Java Version     : 1.8.0_65 {org.wso2.carbon.core.internal.CarbonCoreActivator}
TID: [-1234] [] [2016-01-13 16:53:01,846]  INFO {org.wso2.carbon.core.internal.CarbonCoreActivator} -  Java VM          : Java HotSpot(TM) 64-Bit Server VM 25.65-b01,Oracle Corporation {org.wso2.carbon.core.internal.CarbonCoreActivator}
TID: [-1234] [] [2016-01-13 16:53:01,846]  INFO {org.wso2.carbon.core.internal.CarbonCoreActivator} -  Carbon Home      : C:\WSO2 Service Registry {org.wso2.carbon.core.internal.CarbonCoreActivator}
TID: [-1234] [] [2016-01-13 16:53:01,846]  INFO {org.wso2.carbon.core.internal.CarbonCoreActivator} -  Java Temp Dir    : C:\WSO2 Service Registry\tmp {org.wso2.carbon.core.internal.CarbonCoreActivator}
TID: [-1234] [] [2016-01-13 16:53:01,846]  INFO {org.wso2.carbon.core.internal.CarbonCoreActivator} -  User             : SERVER$, en-GB, Europe/London {org.wso2.carbon.core.internal.CarbonCoreActivator}
TID: [-1234] [] [2016-01-13 16:53:03,323]  WARN {org.wso2.carbon.core.bootup.validator.util.ValidationResultPrinter} -  The running OS : Windows Server 2012 R2 is not a tested Operating System for running WSO2 Carbon {org.wso2.carbon.core.bootup.validator.util.ValidationResultPrinter}
TID: [-1234] [] [2016-01-13 16:53:03,323]  WARN {org.wso2.carbon.core.bootup.validator.util.ValidationResultPrinter} -  Carbon is configured to use the default keystore (wso2carbon.jks). To maximize security when deploying to a production environment, configure a new keystore with a unique password in the production server profile. {org.wso2.carbon.core.bootup.validator.util.ValidationResultPrinter}
TID: [-1] [] [2016-01-13 16:53:03,338]  INFO {org.wso2.carbon.databridge.agent.thrift.AgentHolder} -  Agent created ! {org.wso2.carbon.databridge.agent.thrift.AgentHolder}
TID: [-1] [] [2016-01-13 16:53:03,354]  INFO {org.wso2.carbon.databridge.agent.thrift.internal.AgentDS} -  Successfully deployed Agent Client {org.wso2.carbon.databridge.agent.thrift.internal.AgentDS}
TID: [-1] [] [2016-01-13 16:53:03,713]  WARN {org.wso2.carbon.identity.notification.mgt.NotificationMgtConfigBuilder} -  Secret Resolver is not present. Will not resolve encryptions in config file {org.wso2.carbon.identity.notification.mgt.NotificationMgtConfigBuilder}
TID: [-1234] [] [2016-01-13 16:53:04,619]  INFO {org.wso2.jaggery.scxml.Activator} -  Activating org.wso2.jaggery.scxml with RealmService enabled {org.wso2.jaggery.scxml.Activator}
TID: [-1234] [] [2016-01-13 16:53:08,432] ERROR {org.wso2.carbon.user.core.internal.Activator} -  Cannot start User Manager Core bundle {org.wso2.carbon.user.core.internal.Activator}
java.lang.reflect.InvocationTargetException
    at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
    at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
    at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
    at java.lang.reflect.Constructor.newInstance(Constructor.java:422)
    at org.wso2.carbon.user.core.common.DefaultRealmService.initializeTenantManger(DefaultRealmService.java:327)
    at org.wso2.carbon.user.core.common.DefaultRealmService.&lt;init&gt;(DefaultRealmService.java:90)
    at org.wso2.carbon.user.core.common.DefaultRealmService.&lt;init&gt;(DefaultRealmService.java:109)
    at org.wso2.carbon.user.core.internal.Activator.startDeploy(Activator.java:68)
    at org.wso2.carbon.user.core.internal.BundleCheckActivator.start(BundleCheckActivator.java:61)
    at org.eclipse.osgi.framework.internal.core.BundleContextImpl$1.run(BundleContextImpl.java:711)
    at java.security.AccessController.doPrivileged(Native Method)
    at org.eclipse.osgi.framework.internal.core.BundleContextImpl.startActivator(BundleContextImpl.java:702)
    at org.eclipse.osgi.framework.internal.core.BundleContextImpl.start(BundleContextImpl.java:683)
    at org.eclipse.osgi.framework.internal.core.BundleHost.startWorker(BundleHost.java:381)
    at org.eclipse.osgi.framework.internal.core.AbstractBundle.resume(AbstractBundle.java:390)
    at org.eclipse.osgi.framework.internal.core.Framework.resumeBundle(Framework.java:1176)
    at org.eclipse.osgi.framework.internal.core.StartLevelManager.resumeBundles(StartLevelManager.java:559)
    at org.eclipse.osgi.framework.internal.core.StartLevelManager.resumeBundles(StartLevelManager.java:544)
    at org.eclipse.osgi.framework.internal.core.StartLevelManager.incFWSL(StartLevelManager.java:457)
    at org.eclipse.osgi.framework.internal.core.StartLevelManager.doSetStartLevel(StartLevelManager.java:243)
    at org.eclipse.osgi.framework.internal.core.StartLevelManager.dispatchEvent(StartLevelManager.java:438)
    at org.eclipse.osgi.framework.internal.core.StartLevelManager.dispatchEvent(StartLevelManager.java:1)
    at org.eclipse.osgi.framework.eventmgr.EventManager.dispatchEvent(EventManager.java:230)
    at org.eclipse.osgi.framework.eventmgr.EventManager$EventThread.run(EventManager.java:340)
Caused by: java.lang.ArrayIndexOutOfBoundsException: 2
    at org.wso2.carbon.user.core.ldap.LDAPConnectionContext.&lt;init&gt;(LDAPConnectionContext.java:83)
    at org.wso2.carbon.user.core.tenant.CommonHybridLDAPTenantManager.&lt;init&gt;(CommonHybridLDAPTenantManager.java:76)
    ... 24 more
</code></pre>

<p>Tried restarting the service and the log file each time has this issue. All LDAP settings have been verified from the ldapadmin tool. We've spent long time investigating this with no change to the error, so any suggestion will be of immense help.</p>
","5785647","","3168721","","2016-06-13 04:18:12","2016-06-13 04:18:12","WSO2 Governance Registry LDAP AD Error setting up","<active-directory><ldap><wso2><wso2greg><governance-registry>","1","3","","",""
"43374587","1","","","2017-04-12 16:07:49","","0","54","<p>I installed go1.8 and I am trying to use govendor for a project but it seems I am doing something wrong. The error says that I need to check my $GOPATH, but it is already set. Is it set to the wrong path?</p>

<pre><code>bash-3.2$ pwd
/Users/rsimari/Go   

bash-3.2$ govendor init
Error: Missing GOPATH. Check your environment variable GOPATH.
bash-3.2$ echo $GOPATH
/Users/rsimari/Go
bash-3.2$ go env
GOARCH=""amd64""
GOBIN=""""
GOEXE=""""
GOHOSTARCH=""amd64""
GOHOSTOS=""darwin""
GOOS=""darwin""
GOPATH=""/Users/rsimari/go""
GORACE=""""
GOROOT=""/usr/local/go""
GOTOOLDIR=""/usr/local/go/pkg/tool/darwin_amd64""
GCCGO=""gccgo""
CC=""clang""
GOGCCFLAGS=""-fPIC -m64 -pthread -fno-caret-diagnostics -Qunused-arguments -fmessage-length=0 -fdebug-prefix-
map=/var/folders/_3/kx93r31s2l97vj436m8vdndc0000gn/T/go-
build687682041=/tmp/go-build -gno-record-gcc-switches -fno-common""
CXX=""clang++""
CGO_ENABLED=""1""
PKG_CONFIG=""pkg-config""
CGO_CFLAGS=""-g -O2""
CGO_CPPFLAGS=""""
CGO_CXXFLAGS=""-g -O2""
CGO_FFLAGS=""-g -O2""
CGO_LDFLAGS=""-g -O2""
</code></pre>
","5129494","","","","","2017-04-12 16:07:49","Problems with setting up govendor","<go><govendor>","0","4","","",""
"44144154","1","","","2017-05-23 20:10:33","","0","19","<p>From WSo2 registry login page we can upload 1 wsdl at a time and later can create dependency between the loaded ones. Now in my scenario i have around 400 WSDL with dependencies which are captured in excel sheet. Now is there any possibility to load the same into the register governance of WSO2?</p>

<p>Thanks,
Kumar</p>
","8055539","","","","","2017-05-25 14:42:19","How to import multiple WSDL's in WSo2 registry","<wso2><wso2carbon><wso2greg><governance-registry>","1","0","","",""
"15656598","1","19795256","","2013-03-27 10:26:55","","0","5656","<p>Trying to connect to remote mongodb via mongoVUE (windows 7)</p>

<p>Cannot do that - always have a response ""No connection could be made because the target machine actively refused it""</p>

<p>firewall is off..</p>

<p>Anybody had such an issue?</p>
","2117550","","","","","2014-01-07 23:11:56","mongodb via mongoVUE connection refused","<mongodb><connection><mongovue>","3","4","","",""
"41099027","1","","","2016-12-12 10:43:49","","0","198","<p>let's assume I have a package <code>mypackage</code> that exposes one method, for instance <code>Build()</code>, that returns a concrete struct exposed by a third party library, let's called <code>thirdpartypackage</code></p>

<p>So, for example:</p>

<pre><code>package mypackage

import tpp ""github.com/thirdpartycompany/thirdpartypackage""

func Build() *tpp.SharedStruct{
   //...implementation
}
</code></pre>

<p>The package that exposes <code>SharedStruct</code> is vendored inside <code>mypackage</code>, because I want to distribute it and make that package independent. </p>

<p>Now, after importing <code>mypackage</code> in another project and using <code>thirdpartypackage</code> in my tests (I need it to make some integration tests), I'm seeing the following error:</p>

<p><em>cannot use XXXX (type ""github.com/mycompany/mymainproject/vendor/github.com/mycompany/mypackage/vendor/github.com/thirdcompany/thirdpartypackage-go"".Token) as type ""github.com/empatica/mycompany/vendor/github.com/thirdcompany/thirdpartypackage""</em></p>

<p>Basically the compiler is distinguishing the vendored third-party package inside my library and the vendored package that I put in my main project.</p>

<p>Are there ways to solve this issue (that are not removing the vendored dependencies from my library, like suggested <a href=""https://forum.golangbridge.org/t/vendoring-and-multiple-versions-of-the-same-library/2010/6"" rel=""nofollow noreferrer"">here</a>)? Or I'm missing something?</p>

<p>Thanks!</p>
","2303988","","2303988","","2016-12-12 10:52:50","2016-12-12 11:55:38","Golang vendor package with vendored sub-packages","<go><govendor>","1","3","","",""
"44049805","1","","","2017-05-18 13:57:18","","0","64","<p>I'm using go 1.8.1 on OSX</p>

<p>My GOPATH is </p>

<pre><code>/Users/alex/.gvm/pkgsets/go1.8.1/test-api:/Users/alex/.gvm/pkgsets/go1.8.1/global
</code></pre>

<p>My folder structure is as such (using gvm):</p>

<pre><code>/Users/alex/.gvm/pkgsets/go1.8.1/test-api
├── bin
│   └── gvt
├── overlay
│   ├── bin
│   └── lib
│       └── pkgconfig
├── pkg
└── src
    └── test-go-api -&gt; /Users/alex/code/test-go-api
        ├── glide.lock
        ├── glide.yaml
        ├── main.go
        ├── models
        │   └── state.go
        └── vendor
            ├── github.com
            ├── golang.org
            ├── google.golang.org
            └── gopkg.in
</code></pre>

<p>In my main.go, I import </p>

<pre><code>import (
    ""gopkg.in/kataras/iris.v6""
    ""gopkg.in/kataras/iris.v6/adaptors/httprouter""
    ""./models""
)
</code></pre>

<p>But it yells that it cannot find the dependency</p>

<pre><code>main.go:4:2: cannot find package ""gopkg.in/kataras/iris.v6"" in any of:
    /Users/alex/.gvm/gos/go1.8.1/src/gopkg.in/kataras/iris.v6 (from $GOROOT)
    /Users/alex/.gvm/pkgsets/go1.8.1/test-api/src/gopkg.in/kataras/iris.v6 (from $GOPATH)
    /Users/alex/.gvm/pkgsets/go1.8.1/global/src/gopkg.in/kataras/iris.v6
main.go:5:2: cannot find package ""gopkg.in/kataras/iris.v6/adaptors/httprouter"" in any of:
    /Users/alex/.gvm/gos/go1.8.1/src/gopkg.in/kataras/iris.v6/adaptors/httprouter (from $GOROOT)
    /Users/alex/.gvm/pkgsets/go1.8.1/test-api/src/gopkg.in/kataras/iris.v6/adaptors/httprouter (from $GOPATH)
    /Users/alex/.gvm/pkgsets/go1.8.1/global/src/gopkg.in/kataras/iris.v6/adaptors/httprouter
</code></pre>

<p>Any reason it's ignoring the vendor folder in my project?</p>
","1282125","","","","","2017-05-18 13:57:18","Go vendor folder is being ignored","<go><import><dependencies><govendor>","0","8","","",""
